"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"149","Arseny Gritsyuk","N.J","R","59","792.5166666666667","9","13","9","4","22","62.86","114","7.89","8.42","207","163","92","28","5","16","24","12","12","0","0","9","39","19","49","64","17","3","8","27.27"
"150","Ridly Greig","OTT","C","56","720.75","8","14","8","6","22","61.11","79","10.13","9.7","143","108","78","42","2","18","58","21","18","2","1","24","33","8","63","83","30","145","136","51.60"
"151","Mavrik Bourque","DAL","C","62","815.1666666666666","10","12","7","5","22","66.67","98","10.20","10.93","152","128","87","56","4","23","6","3","3","0","0","4","39","10","47","90","17","82","93","46.86"
"152","Alex Laferriere","L.A","R","61","821.95","12","10","4","6","22","75.86","122","9.84","12.77","271","194","163","68","4","27","12","6","6","0","0","10","57","11","162","68","27","124","164","43.06"
"153","Bobby McMann","TOR","C","60","826.5666666666667","11","11","9","2","22","62.86","104","10.58","10.48","189","153","97","43","4","16","30","12","10","2","0","9","26","14","132","45","21","4","4","50.00"
"154","Logan Stankoven","CAR","C","62","824.6666666666666","10","12","6","6","22","56.41","103","9.71","13.02","190","148","132","58","5","20","21","8","7","1","0","13","32","22","34","88","17","276","341","44.73"
"155","Ryan Leonard","WSH","R","57","663.2666666666667","9","13","9","4","22","75.86","82","10.98","7.82","187","132","93","29","2","21","30","14","14","0","0","26","55","8","78","63","20","4","4","50.00"
"156","Jordan Eberle","SEA","R","59","845.3","13","8","6","2","21","61.76","85","15.29","9.38","164","131","90","45","4","17","16","8","8","0","0","4","38","10","39","58","29","8","14","36.36"
"157","Vincent Trocheck","NYR","C","47","690.4166666666666","9","12","9","3","21","63.64","55","16.36","8.05","124","96","79","38","2","12","32","12","11","0","1","11","44","12","136","45","31","306","224","57.74"
"158","Jean-Gabriel Pageau","NYI","C","55","645.4666666666667","9","12","6","6","21","75.00","45","20.00","6.41","90","73","62","35","2","6","2","1","1","0","0","2","32","9","73","52","33","339","232","59.37"
"159","Tomas Hertl","VGK","C","63","810.2666666666667","5","16","8","8","21","65.63","87","5.75","12.37","185","138","120","73","3","20","37","12","10","1","1","13","34","12","81","54","31","419","304","57.95"
"160","Pavel Buchnevich","STL","L","62","813.75","8","13","9","4","21","60.00","80","10.00","9.29","158","125","100","42","3","16","16","8","8","0","0","8","41","17","23","29","18","46","73","38.66"
"161","Bo Horvat","NYI","C","49","649.8","16","5","5","0","21","61.76","95","16.84","10.07","171","134","101","36","5","23","32","10","9","0","1","9","41","8","42","25","23","308","244","55.80"
"162","Alexander Wennberg","S.J","C","60","819.0166666666667","5","16","10","6","21","70.00","46","10.87","5.8","80","61","52","28","0","7","8","4","4","0","0","13","40","20","17","39","56","307","362","45.89"
"163","Sam Reinhart","FLA","C","63","859.0","8","13","6","7","21","72.41","70","11.43","11.05","184","128","111","48","3","10","6","3","3","0","0","5","38","13","50","73","22","24","43","35.82"
"164","Dylan Larkin","DET","C","63","883.4166666666666","9","12","8","4","21","61.76","110","8.18","12.27","236","179","117","44","5","16","20","10","10","0","0","16","46","9","34","31","24","428","402","51.57"
"165","Michael Amadio","OTT","R","61","872.1","9","12","7","5","21","56.76","72","12.50","9.45","136","112","87","49","3","14","12","6","6","0","0","12","41","23","82","79","33","6","5","54.55"
"166","Michael Bunting","NSH","L","61","760.7666666666667","8","13","11","2","21","61.76","91","8.79","11.47","206","161","100","51","1","25","16","8","8","0","0","23","43","8","34","42","22","8","14","36.36"
"167","Pavel Zacha","BOS","C","59","707.15","7","14","6","8","21","58.33","63","11.11","7.27","107","89","78","31","3","13","22","11","11","0","0","5","33","12","38","19","16","282","243","53.71"
"168","Jordan Kyrou","STL","R","52","674.5666666666667","11","10","6","4","21","70.00","101","10.89","10.16","201","148","117","35","2","28","4","2","2","0","0","9","27","14","9","40","16","1","8","11.11"
"169","Ross Colton","COL","C","58","685.65","6","15","10","5","21","53.85","125","4.80","13.44","231","186","124","52","5","24","11","4","3","1","0","14","44","15","129","52","22","39","48","44.83"
"170","Ryan Poehling","ANA","C","55","639.6166666666667","5","16","12","4","21","63.64","51","9.80","6.74","103","83","57","30","4","10","6","3","3","0","0","6","30","10","27","46","44","253","265","48.84"
"171","Jack McBain","UTA","C","62","723.75","6","15","9","6","21","56.76","82","7.32","13.94","162","124","100","69","2","26","54","21","17","4","0","12","40","5","209","71","26","273","248","52.40"
"172","Linus Karlsson","VAN","C","59","570.95","9","12","6","6","21","84.00","66","13.64","11.42","122","104","81","52","2","19","20","6","5","0","1","15","34","12","71","43","12","6","21","22.22"
"173","Peyton Krebs","BUF","C","62","804.8","4","17","10","7","21","61.76","59","6.78","6.91","128","102","67","33","1","9","63","18","13","3","2","23","44","17","146","92","31","158","202","43.89"
"174","Dylan Cozens","OTT","C","61","785.9166666666666","9","12","6","6","21","67.74","96","9.38","13.01","189","145","124","61","1","17","45","17","15","1","1","18","35","15","155","53","17","286","256","52.77"
"175","Nicholas Robertson","TOR","L","59","657.4166666666666","10","11","6","5","21","72.41","85","11.76","9.97","150","127","93","43","4","16","2","1","1","0","0","7","44","18","63","42","30","10","8","55.56"
"176","Anton Lundell","FLA","C","60","783.3666666666667","11","10","4","6","21","67.74","90","12.22","10.89","180","139","99","49","0","14","28","13","13","0","0","18","48","10","67","45","26","374","334","52.82"
"177","Marat Khusnutdinov","BOS","C","57","677.05","9","12","5","7","21","61.76","53","16.98","6.1","94","78","65","31","7","6","14","7","7","0","0","12","32","16","28","39","28","40","52","43.48"
"178","William Eklund","S.J","L","56","799.0","7","14","8","6","21","65.63","97","7.22","10.11","164","135","97","52","1","17","22","11","11","0","0","16","46","12","48","44","39","2","10","16.67"
"179","Mason McTavish","ANA","C","57","751.15","7","14","9","5","21","56.76","83","8.43","12.23","194","152","111","61","4","26","34","16","16","0","0","14","37","11","58","41","25","281","305","47.95"
"180","Denton Mateychuk","CBJ","D","54","902.9","8","13","6","7","21","47.73","60","13.33","3.38","143","89","47","11","2","12","4","2","2","0","0","6","53","11","16","117","52","0","0","-"
"181","Fraser Minten","BOS","C","62","729.8666666666667","10","11","6","5","21","58.33","66","15.15","7.89","140","101","83","40","5","12","14","7","7","0","0","9","25","18","111","66","37","252","256","49.61"
"182","Danila Yurov","MIN","R","56","686.75","8","13","5","8","21","65.63","57","14.04","8.87","123","93","83","49","0","10","18","9","9","0","0","11","33","13","39","61","34","217","336","39.24"
"183","Roman Josi","NSH","D","50","926.6166666666667","5","15","9","6","20","47.62","93","5.38","4.63","207","130","67","13","4","17","18","9","9","0","0","12","48","16","16","64","63","0","0","-"
"184","Brayden Schenn","STL","C","61","848.2166666666667","8","12","9","3","20","68.97","64","12.50","9.71","130","98","81","44","0","9","45","15","10","5","0","12","38","13","137","39","23","268","249","51.84"
"185","Bryan Rust","PIT","R","54","762.5666666666667","13","7","4","3","20","51.28","87","14.94","12.37","167","143","114","56","0","18","14","7","7","0","0","9","38","4","18","44","38","0","1","0.00"
"186","J.T. Miller","NYR","C","51","742.6166666666667","7","13","7","6","20","76.92","68","10.29","9.22","119","100","84","51","1","13","14","7","7","0","0","4","44","7","100","30","16","292","184","61.34"
"187","Anthony Duclair","NYI","L","55","644.0666666666667","8","12","8","4","20","74.07","52","15.38","5.17","112","80","60","22","1","8","8","4","4","0","0","5","26","7","5","23","33","4","5","44.44"
"188","Andrew Copp","DET","C","63","799.2666666666667","4","16","7","9","20","64.52","73","5.48","12.04","127","110","86","57","3","14","12","6","6","0","0","8","49","14","35","49","36","335","287","53.86"
"189","Ryan Pulock","NYI","D","60","1022.9","3","17","8","9","20","43.48","67","4.48","2.65","169","110","33","3","3","16","12","6","6","0","0","2","59","21","42","73","86","0","0","-"
"190","A.J. Greer","FLA","L","62","688.8","10","10","6","4","20","58.82","76","13.16","11.18","144","120","96","48","2","19","90","32","25","6","1","26","38","8","162","68","21","3","11","21.43"
"191","Joel Eriksson Ek","MIN","C","57","728.2","9","11","4","7","20","51.28","95","9.47","9.75","175","140","86","44","3","14","16","8","8","0","0","11","25","11","74","58","18","333","386","46.31"
"192","Michael Carcone","UTA","L","59","671.8166666666667","10","10","5","5","20","64.52","98","10.20","10.51","213","156","92","44","5","27","20","6","5","0","1","11","29","11","94","78","15","11","13","45.83"
"193","Brady Tkachuk","OTT","L","41","515.45","7","13","6","7","20","86.96","105","6.67","9.43","168","132","88","36","4","15","42","13","11","0","2","17","23","11","103","22","13","61","45","57.55"
"194","Philip Broberg","STL","D","61","1148.1666666666667","3","17","8","9","20","41.67","69","4.35","4.84","173","111","62","11","1","18","6","3","3","0","0","10","75","15","22","99","68","0","0","-"
"195","Ilya Mikheyev","CHI","R","57","801.7166666666667","10","10","6","4","20","76.92","73","13.70","8.47","134","103","69","41","4","15","8","4","4","0","0","5","42","8","21","44","9","0","0","-"
"196","Justin Sourdif","WSH C,","R","60","775.4666666666667","8","12","7","5","20","55.56","69","11.59","8.99","145","116","83","46","2","10","25","11","10","1","0","19","35","14","70","66","27","219","262","45.53"
"197","Braeden Bowman","VGK","R","47","603.6166666666667","6","14","8","6","20","64.52","51","11.76","9.21","110","85","85","51","3","12","6","3","3","0","0","3","17","11","19","46","20","3","8","27.27"
"198","Matthew Schaefer","NYI","D","63","1125.7666666666667","8","12","7","5","20","38.46","92","8.70","5.15","231","131","74","20","2","24","30","15","15","0","0","26","58","19","28","155","65","0","0","-"
"199","Evander Kane","VAN","L","60","858.6666666666666","7","12","10","2","19","55.88","115","6.09","13.04","252","186","115","61","3","31","70","24","20","2","2","20","56","14","97","49","21","9","18","33.33"
"200","Vladimir Tarasenko","MIN","R","56","665.55","11","8","4","4","19","82.61","73","15.07","8.22","144","108","83","36","1","13","8","4","4","0","0","8","38","9","40","47","23","5","4","55.56"
"201","Ryan Nugent-Hopkins","EDM","C","54","714.2666666666667","6","13","10","3","19","61.29","64","9.38","8.25","137","101","94","41","3","15","19","8","7","1","0","5","29","7","18","21","16","95","102","48.22"
"202","Gabriel Landeskog","COL","L","47","619.4666666666667","7","12","4","8","19","50.00","81","8.64","10.32","155","126","99","48","5","15","33","15","14","1","0","10","23","10","62","42","20","61","45","57.55"
"203","Adam Larsson","SEA","D","61","1113.7166666666667","5","14","8","6","19","50.00","63","7.94","2.08","140","90","34","2","1","16","30","15","15","0","0","2","36","12","79","68","106","0","0","-"
"204","Sean Couturier","PHI","C","60","785.7166666666667","5","14","6","8","19","65.52","69","7.25","8.74","149","112","86","45","8","12","22","11","11","0","0","9","52","20","63","36","27","368","319","53.57"
"205","Esa Lindell","DAL","D","62","1108.4","5","14","5","9","19","35.85","51","9.80","2.91","124","72","40","4","2","9","14","7","7","0","0","4","78","18","23","132","98","0","0","-"
"206","Damon Severson","CBJ","D","60","1107.0666666666666","3","16","8","8","19","38.00","61","4.92","5.03","169","101","55","12","4","14","30","15","15","0","0","5","69","19","35","35","72","0","0","-"
"207","Connor Brown","N.J","R","56","740.9","7","12","8","4","19","76.00","61","11.48","7.92","109","96","60","37","5","7","6","3","3","0","0","3","31","8","18","45","18","4","9","30.77"
"208","Andre Burakovsky","CHI","L","56","761.8666666666667","6","13","5","8","19","57.58","53","11.32","7.09","111","78","74","37","3","11","10","5","5","0","0","7","41","19","18","55","24","2","5","28.57"
"209","Shea Theodore","VGK","D","51","949.8","5","14","4","10","19","47.50","81","6.17","4","193","115","52","9","0","13","8","4","4","0","0","7","55","12","1","66","48","0","0","-"
"210","J.T. Compher","DET","L","63","772.3","8","11","8","3","19","65.52","59","13.56","7.92","119","91","75","37","1","13","23","10","9","1","0","17","29","8","17","59","30","342","298","53.44"
"211","Max Domi","TOR","C","61","788.6166666666667","5","14","10","4","19","65.52","70","7.14","5.27","139","105","61","24","8","9","44","15","12","2","1","13","62","17","29","17","26","102","96","51.52"
"212","Kevin Fiala","L.A","L","56","810.9666666666667","14","5","5","0","19","82.61","102","13.73","11.65","220","163","112","45","4","18","30","15","15","0","0","17","59","12","28","43","21","6","16","27.27"
"213","Travis Sanheim","PHI","D","61","1122.8666666666666","3","16","6","10","19","39.58","54","5.56","4.75","156","101","55","12","2","12","16","8","8","0","0","8","74","18","36","72","87","0","0","-"
"214","Tony DeAngelo","NYI","D","63","1033.55","3","16","9","7","19","46.34","102","2.94","4.73","212","146","66","11","6","15","37","13","11","1","1","7","72","16","26","57","53","0","0","-"
"215","Jack Roslovic","EDM","C","50","729.5166666666667","11","8","3","5","19","57.58","91","12.09","9.7","166","139","101","38","0","13","10","5","5","0","0","10","45","10","22","43","19","84","82","50.60"
"216","Yakov Trenin","MIN","C","63","742.7666666666667","6","13","9","4","19","55.88","68","8.82","11.61","140","117","95","55","1","16","23","10","9","1","0","9","41","18","304","74","27","34","52","39.53"
"217","Evan Rodrigues","FLA","C","62","812.2166666666667","9","10","5","5","19","61.29","116","7.76","10.24","216","170","96","47","3","24","30","15","15","0","0","16","38","24","60","56","21","278","296","48.43"
"218","Alexandre Carrier","MTL","D","61","941.9666666666667","7","12","6","6","19","42.22","49","14.29","2.94","119","80","26","9","2","9","26","13","13","0","0","9","37","20","23","141","98","0","0","-"
"219","Mikhail Sergachev","UTA","D","61","1037.9666666666667","5","14","5","9","19","41.30","78","6.41","3.23","210","112","52","7","4","14","30","15","15","0","0","10","65","20","26","68","63","0","0","-"
"220","Filip Hronek","VAN","D","62","1175.5166666666667","2","17","8","9","19","38.78","65","3.08","2.81","158","105","32","2","7","16","18","9","9","0","0","7","63","24","81","93","64","0","0","-"
"221","Tanner Jeannot","BOS","L","58","656.9166666666666","6","13","7","6","19","73.08","58","10.34","8.93","140","93","84","42","4","13","55","17","10","7","0","12","34","3","174","62","35","7","10","41.18"
"222","Elias Pettersson","VAN","C","54","717.4666666666667","10","9","6","3","19","73.08","56","17.86","7.88","111","84","78","31","1","12","12","6","6","0","0","12","37","19","46","43","76","303","377","44.56"
"223","Eetu Luostarinen","FLA","C","55","706.5","5","14","9","5","19","63.33","60","8.33","7.62","113","90","78","44","3","6","22","11","11","0","0","17","28","13","98","75","31","24","27","47.06"
"224","Fabian Zetterlund","OTT","L","61","725.6666666666666","8","11","7","4","19","54.29","83","9.64","9.41","171","133","98","40","8","10","16","7","7","0","0","11","25","14","109","79","24","1","5","16.67"
"225","Noah Cates","PHI","L","61","739.8666666666667","9","10","8","2","19","73.08","69","13.04","9.75","119","94","83","49","3","10","33","11","9","1","1","9","27","15","66","52","34","275","332","45.30"
"226","Rasmus Sandin","WSH","D","57","909.55","3","16","8","8","19","51.35","65","4.62","2.84","137","95","37","8","4","12","10","5","5","0","0","3","56","17","62","114","79","0","0","-"
"227","Thomas Harley","DAL","D","50","955.0","3","16","8","8","19","45.24","65","4.62","3.77","173","98","53","5","2","15","14","7","7","0","0","2","53","26","29","110","86","0","0","-"
"228","Simon Holmstrom","NYI","R","61","738.7166666666667","9","10","4","6","19","51.35","51","17.65","5.87","107","86","71","26","4","7","12","6","6","0","0","9","27","9","9","52","28","1","8","11.11"
"229","Jackson LaCombe","ANA","D","62","1086.5166666666667","4","15","10","5","19","38.00","81","4.94","5.56","177","117","61","13","3","19","10","5","5","0","0","7","69","25","48","109","78","0","0","-"
"230","Drew O'Connor","VAN","L","62","760.4166666666666","11","8","7","1","19","70.37","73","15.07","11.12","159","118","95","60","3","19","34","13","12","0","1","9","46","13","50","59","18","34","40","45.95"
"231","Dylan Holloway","STL","L","39","561.2666666666667","9","10","5","5","19","73.08","75","12.00","7.41","142","103","74","33","5","12","16","5","3","2","0","9","18","3","93","51","27","8","9","47.06"
"232","Jake Neighbours","STL","L","49","633.5666666666667","12","7","4","3","19","63.33","51","23.53","7.35","97","78","73","44","2","8","29","13","12","1","0","14","31","10","111","55","23","2","6","25.00"
"233","Dawson Mercer","N.J","C","63","876.3","6","13","7","6","19","65.52","79","7.59","10.18","175","131","112","60","4","20","29","9","7","1","1","7","54","18","19","71","27","101","157","39.15"
"234","Gage Goncalves","T.B","C","54","586.3666666666667","7","12","3","9","19","45.24","41","17.07","5.39","79","61","51","29","2","6","35","12","10","1","1","13","40","12","57","55","19","6","12","33.33"
"235","Egor Chinakhov","CBJ, PIT","R","52","564.4","13","6","3","3","19","76.00","77","16.88","7.43","165","115","87","37","7","11","6","3","3","0","0","9","27","8","40","24","14","3","5","37.50"
"236","Cole Sillinger","CBJ","C","60","801.5166666666667","4","15","7","8","19","50.00","87","4.60","8.42","160","127","91","37","2","14","22","11","11","0","0","2","46","18","75","61","26","34","57","37.36"
"237","Brandt Clarke","L.A","D","61","994.4166666666666","4","15","13","2","19","45.24","90","4.44","4.08","177","124","56","10","3","18","38","19","19","0","0","13","67","19","25","76","109","0","0","-"
"238","Frank Nazar","CHI","C","46","608.2166666666667","6","13","7","6","19","79.17","63","9.52","6.97","123","96","70","32","1","12","18","9","9","0","0","19","42","13","21","58","28","205","234","46.70"
"239","Jimmy Snuggerud","STL","R","50","670.8166666666667","7","12","7","5","19","70.37","80","8.75","10.56","171","132","92","39","4","18","10","5","5","0","0","8","24","15","55","48","27","2","1","66.67"
"240","Justin Hryckowian","DAL","C","61","660.3","8","11","6","5","19","65.52","54","14.81","8.58","97","85","63","44","2","13","37","14","11","3","0","12","17","17","92","74","22","97","67","59.15"
"241","Chris Kreider","ANA","L","56","698.35","8","10","4","6","18","47.37","64","12.50","9.17","151","110","95","59","2","8","14","7","7","0","0","4","47","11","46","17","15","8","16","33.33"
"242","Jason Zucker","BUF","L","43","517.6666666666666","9","9","3","6","18","69.23","63","14.29","9.15","107","90","73","50","3","9","15","6","5","1","0","12","44","5","40","26","10","15","12","55.56"
"243","Chandler Stephenson","SEA","C","59","795.6","6","12","6","6","18","75.00","40","15.00","3.21","61","51","39","16","1","7","12","6","6","0","0","10","40","16","13","34","33","352","314","52.85"
"244","Jordan Martinook","CAR","L","59","725.0166666666667","6","12","7","5","18","54.55","72","8.33","9.87","167","128","94","47","3","20","29","13","12","1","0","10","27","9","89","71","27","22","21","51.16"
"245","Timo Meier","N.J","R","58","877.0166666666667","9","9","5","4","18","64.29","145","6.21","18.22","316","249","160","70","6","35","14","7","7","0","0","10","47","19","99","65","36","36","54","40.00"
"246","Roope Hintz","DAL","C","53","667.8","4","14","10","4","18","50.00","77","5.19","9.57","133","110","95","45","5","17","16","8","8","0","0","11","36","4","57","32","16","297","213","58.24"
"247","Anthony Beauvillier","WSH L,","R","64","872.3666666666667","12","6","2","4","18","46.15","117","10.26","15.83","212","172","140","76","3","19","16","8","8","0","0","6","31","11","77","69","29","13","13","50.00"
"248","Cody Glass","N.J","C","51","626.2","13","5","3","2","18","64.29","76","17.11","9.36","119","100","88","44","2","14","25","11","10","1","0","13","25","4","33","41","27","317","273","53.73"
"249","Jack Drury","COL","C","61","741.6166666666667","6","12","8","4","18","56.25","60","10.00","8.28","126","98","81","37","5","9","18","9","9","0","0","6","25","13","30","95","33","358","226","61.30"
"250","Bobby Brink","MIN, PHI","R","56","720.15","9","9","5","4","18","78.26","70","12.86","8.15","128","98","79","36","0","14","18","9","9","0","0","11","28","6","67","59","27","12","29","29.27"
"251","Jack Hughes","N.J","C","42","676.9666666666667","9","9","4","5","18","72.00","96","9.38","9.72","188","135","121","40","3","22","4","2","2","0","0","7","61","18","2","31","14","75","125","37.50"
"252","Jordan Spence","OTT","D","52","810.45","4","14","4","10","18","45.00","65","6.15","3.34","171","111","48","12","1","20","8","4","4","0","0","0","38","10","34","86","39","0","0","-"
"253","Will Cuylle","NYR","L","62","810.85","6","12","10","2","18","62.07","80","7.50","10.2","185","128","108","49","4","22","39","18","17","1","0","9","31","6","208","58","48","25","26","49.02"
"254","Matt Coronato","CGY","R","60","770.8166666666667","7","11","3","8","18","72.00","113","6.19","9.72","221","152","106","37","6","20","12","6","6","0","0","11","39","11","12","44","19","39","67","36.79"
"255","Zack Bolduc","MTL","R","60","691.1666666666666","6","12","6","6","18","60.00","60","10.00","9.02","144","110","89","36","4","15","22","11","11","0","0","14","45","13","120","74","32","14","13","51.85"
"256","Noah Ostlund","BUF","C","50","591.1666666666666","8","10","6","4","18","60.00","43","18.60","4.01","88","59","42","20","1","11","8","4","4","0","0","6","25","14","4","40","22","73","157","31.74"
"257","Matvei Michkov","PHI","R","60","720.2166666666667","8","10","6","4","18","58.06","92","8.70","10.11","176","129","96","52","0","23","51","23","22","1","0","12","60","14","22","47","17","1","8","11.11"
"258","David Perron","OTT","L","49","545.6","7","10","6","4","17","68.00","49","14.29","6.51","87","69","51","23","0","8","20","10","10","0","0","10","26","8","60","38","18","2","5","28.57"
"259","Patrick Kane","DET","R","48","638.1666666666666","6","11","7","4","17","65.38","83","7.23","7.8","152","126","67","22","2","8","12","6","6","0","0","4","42","4","10","23","22","2","0","100.00"
"260","Justin Faulk","STL","D","61","1090.8333333333333","8","9","6","3","17","38.64","82","9.76","4.3","185","117","44","12","2","20","28","13","13","0","0","3","49","15","47","56","91","0","0","-"
"261","Mikael Granlund","ANA","C","38","485.51666666666665","6","11","4","7","17","85.00","48","12.50","5.67","95","74","47","20","3","6","8","4","4","0","0","8","26","10","21","27","22","171","189","47.50"
"262","Nick Cousins","OTT","C","60","650.6666666666666","8","9","5","4","17","68.00","55","14.55","6.68","100","78","59","29","2","13","68","23","19","2","2","17","34","11","127","92","30","11","13","45.83"
"263","Blake Coleman","CGY","L","49","639.5666666666667","10","7","5","2","17","65.38","97","10.31","10.66","158","129","97","51","6","19","31","14","13","1","0","11","37","10","112","36","22","6","11","35.29"
"264","Yanni Gourde","T.B","C","60","826.2666666666667","6","11","6","5","17","70.83","74","8.11","9.19","145","114","78","46","5","15","37","17","16","1","0","16","51","14","82","62","17","260","300","46.43"
"265","Jake McCabe","TOR","D","61","1125.8166666666666","3","14","8","6","17","34.00","50","6.00","2.33","119","77","34","5","3","9","31","14","13","1","0","5","66","17","77","98","102","0","0","-"
"266","Nate Schmidt","UTA","D","62","1039.8333333333333","3","14","7","7","17","29.31","55","5.45","2.59","151","99","42","10","4","9","16","8","8","0","0","8","52","11","56","57","52","0","0","-"
"267","Ryan Hartman","MIN","R","59","850.2166666666667","8","9","6","3","17","65.38","96","8.33","11.71","210","166","114","43","3","23","27","12","11","1","0","19","44","18","49","60","83","313","406","43.53"
"268","Darnell Nurse","EDM","D","63","1173.1166666666666","7","10","6","4","17","38.64","120","5.83","4.93","262","179","56","9","7","25","92","23","15","4","4","15","66","15","82","69","106","0","0","-"
"269","Gustav Forsling","FLA","D","63","1115.0166666666667","2","15","7","8","17","34.69","69","2.90","2.58","182","103","35","4","2","21","41","15","13","1","1","5","37","16","34","41","39","0","0","-"
"270","Victor Olofsson","COL","L","60","646.35","8","9","4","5","17","62.96","79","10.13","8.47","139","108","83","37","1","11","6","3","3","0","0","6","41","9","12","38","11","3","5","37.50"
"271","Kailer Yamamoto","UTA","R","40","435.55","9","8","6","2","17","73.91","34","26.47","4.94","57","45","44","25","0","1","10","5","5","0","0","8","13","9","29","31","12","14","20","41.18"
"272","Alexandre Texier","MTL, STL","L","39","475.8","7","10","4","6","17","73.91","53","13.21","5.25","99","77","53","26","3","3","10","5","5","0","0","6","16","5","41","20","12","2","10","16.67"
"273","Morgan Barron","WPG","C","52","542.2","7","10","5","5","17","80.95","71","9.86","7.57","129","107","75","42","4","18","24","12","12","0","0","10","29","12","108","48","18","146","149","49.49"
"274","Charle-Edouard D'Astous","T.B","D","48","779.2166666666667","3","14","4","10","17","41.46","43","6.98","2.77","115","65","33","5","0","16","47","22","21","1","0","9","38","12","54","98","48","0","0","-"
"275","Sean Durzi","UTA","D","41","722.4166666666666","4","13","5","8","17","58.62","47","8.51","2.51","141","73","39","10","1","8","40","11","9","0","2","7","48","6","24","68","65","0","0","-"
"276","Philipp Kurashev","S.J","C","39","498.46666666666664","6","11","8","3","17","70.83","47","12.77","3.67","83","59","51","22","3","10","14","7","7","0","0","7","28","7","34","24","8","14","16","46.67"
"277","Pontus Holmberg","T.B","R","53","697.5666666666667","8","9","6","3","17","68.00","69","11.59","9.34","148","113","96","45","0","21","14","7","7","0","0","16","32","10","47","52","27","18","28","39.13"
"278","Jamie Drysdale","PHI","D","58","1044.3","3","14","3","11","17","42.50","56","5.36","3.44","138","90","45","8","1","9","10","5","5","0","0","7","37","8","12","71","56","0","0","-"
"279","Artem Zub","OTT","D","60","987.1","4","13","7","6","17","40.48","68","5.88","2.84","164","114","43","7","1","24","30","15","15","0","0","3","56","17","52","74","66","0","0","-"
"280","Mason Lohrei","BOS","D","57","826.7166666666667","4","13","8","5","17","50.00","44","9.09","2.62","122","73","31","4","3","12","14","7","7","0","0","5","65","10","28","95","71","0","0","-"
"281","Owen Power","BUF","D","61","1078.0166666666667","5","12","3","9","17","38.64","86","5.81","4.16","172","122","54","7","1","13","8","4","4","0","0","4","55","16","26","90","57","0","0","-"
"282","Luke Hughes","N.J","D","53","982.2666666666667","4","13","6","7","17","47.22","96","4.17","5.64","245","141","69","11","3","17","24","12","12","0","0","7","70","17","14","61","34","0","0","-"
"283","Logan Cooley","UTA","C","34","462.06666666666666","9","8","4","4","17","62.96","48","18.75","6.29","86","75","52","34","4","10","18","9","9","0","0","9","33","12","36","39","16","136","168","44.74"
"284","Ryan Greene","CHI","C","61","787.8","6","11","8","3","17","48.57","65","9.23","9.04","121","95","82","44","1","19","10","5","5","0","0","10","34","12","32","33","25","208","257","44.73"
"285","Matt Savoie","EDM","C","63","733.2166666666667","5","12","5","7","17","48.57","77","6.49","11.32","138","116","90","45","8","15","20","6","5","0","1","10","40","15","10","67","29","19","20","48.72"
"286","Ethen Frank","WSH C,","R","53","574.6666666666666","8","9","6","3","17","58.62","66","12.12","8.18","121","93","86","53","2","14","10","5","5","0","0","7","23","8","43","42","39","1","5","16.67"
"287","Zach Benson","BUF","L","45","583.4166666666666","5","12","5","7","17","56.67","57","8.77","8.44","100","83","66","49","4","10","22","11","11","0","0","11","29","14","26","53","12","3","2","60.00"
"288","Ben Kindel","PIT","C","58","703.55","9","8","6","2","17","58.62","86","10.47","9.58","161","122","92","43","6","17","16","8","8","0","0","13","52","15","23","53","38","166","227","42.24"
"289","Erik Karlsson","PIT","D","56","945.4666666666667","3","13","11","2","16","32.00","80","3.75","3.73","238","141","58","5","2","24","16","8","8","0","0","7","61","21","11","51","38","0","0","-"
"290","Reilly Smith","VGK","R","59","714.4666666666667","7","9","5","4","16","72.73","62","11.29","6.23","119","93","72","23","2","9","4","2","2","0","0","5","50","9","22","45","11","16","33","32.65"
"291","Erik Haula","NSH","L","62","761.5166666666667","8","8","3","5","16","64.00","73","10.96","10.66","152","125","85","50","4","18","40","19","19","0","0","6","34","8","74","32","33","296","293","50.25"
"292","Nick Jensen","OTT","D","58","912.0","4","12","5","7","16","33.33","33","12.12","1.9","113","68","26","5","2","12","6","3","3","0","0","3","46","10","32","105","60","0","0","-"
"293","Jonathan Huberdeau","CGY","L","50","660.3166666666667","6","10","8","2","16","66.67","57","10.53","7.17","116","86","71","40","4","9","41","15","13","1","1","13","46","6","26","30","23","6","8","42.86"
"294","Elias Lindholm","BOS","C","49","632.55","5","11","5","6","16","57.14","50","10.00","6.54","115","84","66","35","5","15","20","10","10","0","0","4","31","6","28","19","34","330","274","54.64"
"295","Aaron Ekblad","FLA","D","61","999.45","2","14","7","7","16","34.78","60","3.33","2.52","150","93","38","5","2","10","43","20","19","1","0","12","44","14","59","43","69","0","0","-"
"296","Vince Dunn","SEA","D","60","1068.7","8","8","3","5","16","41.03","82","9.76","3.5","191","114","55","8","4","9","34","17","17","0","0","13","64","19","19","63","50","0","0","-"
