game_id,date,season,name,team,opp,score,scored,pp1,ixg_l10,hdcf_l10,sog_l10,atoi_l10,ga_g
2008020120,20081027,2008,Jason Pominville,BUF,OTT,5.221,0,False,0.138,0.0,2.38,21.1,3.12
2008020120,20081027,2008,Daniel Alfredsson,OTT,BUF,7.932,0,True,0.368,0.57,3.29,21.6,1.62
2008020120,20081027,2008,Dany Heatley,OTT,BUF,10.258,1,True,0.596,0.62,3.12,21.4,1.62
2008020120,20081027,2008,Jason Spezza,OTT,BUF,5.737,1,False,0.283,0.25,2.62,21.0,1.62
2008020121,20081027,2008,Doug Weight,NYI,NYR,6.835,0,True,0.355,0.57,2.14,19.3,2.0
2008020121,20081027,2008,Mike Comrie,NYI,NYR,6.353,0,True,0.31,0.29,2.57,15.6,2.0
2008020121,20081027,2008,Trent Hunter,NYI,NYR,5.069,0,False,0.289,0.29,2.86,17.7,2.0
2008020121,20081027,2008,Bill Guerin,NYI,NYR,8.376,0,True,0.411,0.57,4.43,17.8,2.0
2008020121,20081027,2008,Scott Gomez,NYR,NYI,8.565,1,True,0.304,0.2,3.9,22.4,3.57
2008020121,20081027,2008,Brandon Dubinsky,NYR,NYI,7.558,0,True,0.261,0.2,3.0,16.2,3.57
2008020121,20081027,2008,Markus Naslund,NYR,NYI,6.862,0,True,0.235,0.3,2.3,15.9,3.57
2008020122,20081027,2008,Teemu Selanne,ANA,CBJ,8.589,1,True,0.385,0.33,2.89,17.0,3.5
2008020122,20081027,2008,Ryan Getzlaf,ANA,CBJ,7.345,1,True,0.276,0.12,2.62,17.1,3.5
2008020122,20081027,2008,Rick Nash,CBJ,ANA,9.518,0,True,0.383,0.38,4.38,22.1,3.22
2008020122,20081027,2008,Kristian Huselius,CBJ,ANA,7.538,0,True,0.224,0.12,2.38,20.0,3.22
2008020122,20081027,2008,Derick Brassard,CBJ,ANA,7.304,1,True,0.313,0.5,1.5,14.0,3.22
2008020123,20081027,2008,Patrick Sharp,CHI,MIN,7.806,1,True,0.384,0.5,2.88,20.1,2.0
2008020123,20081027,2008,Patrick Kane,CHI,MIN,8.304,0,True,0.406,0.62,2.88,20.6,2.0
2008020123,20081027,2008,Andrew Brunette,MIN,CHI,5.45,1,True,0.298,0.5,1.0,18.1,2.62
2008020123,20081027,2008,Antti Miettinen,MIN,CHI,9.098,1,True,0.453,0.5,3.0,19.9,2.62
2008020124,20081027,2008,Marc Savard,BOS,EDM,9.345,0,True,0.395,0.38,3.25,20.5,3.14
2008020124,20081027,2008,David Krejci,BOS,EDM,5.085,0,False,0.208,0.38,2.12,17.1,3.14
2008020124,20081027,2008,Phil Kessel,BOS,EDM,8.235,0,True,0.291,0.25,3.62,18.1,3.14
2008020124,20081027,2008,Shawn Horcoff,EDM,BOS,8.664,0,True,0.334,0.29,3.0,19.9,3.0
2008020124,20081027,2008,Robert Nilsson,EDM,BOS,5.363,0,False,0.253,0.14,2.0,16.8,3.0
2008020125,20081027,2008,Marian Hossa,DET,LAK,6.06,1,False,0.272,0.0,4.12,17.7,2.71
2008020125,20081027,2008,Daniel Cleary,DET,LAK,8.182,0,True,0.422,0.88,2.75,15.0,2.71
2008020125,20081027,2008,Tomas Holmstrom,DET,LAK,8.294,0,True,0.415,0.5,2.5,15.2,2.71
2008020125,20081027,2008,Henrik Zetterberg,DET,LAK,8.388,1,True,0.35,0.17,4.5,18.9,2.71
2008020125,20081027,2008,Dustin Brown,LAK,DET,9.419,0,True,0.442,0.29,4.0,21.2,3.12
2008020125,20081027,2008,Jarret Stoll,LAK,DET,6.43,0,True,0.287,0.43,2.57,17.6,3.12
2008020125,20081027,2008,Patrick O'Sullivan,LAK,DET,5.363,0,False,0.248,0.33,2.33,18.3,3.12
2008020125,20081027,2008,Alex Frolov,LAK,DET,9.685,1,True,0.52,0.57,2.0,19.0,3.12
2008020126,20081028,2008,J-P Dumont,NSH,WSH,6.43,0,True,0.284,0.25,2.38,18.3,3.12
2008020126,20081028,2008,Martin Erat,NSH,WSH,6.419,0,True,0.198,0.25,2.12,18.1,3.12
2008020126,20081028,2008,Jason Arnott,NSH,WSH,6.637,1,True,0.372,0.8,1.8,16.7,3.12
2008020126,20081028,2008,Sergei Fedorov,WSH,NSH,5.907,0,False,0.175,0.12,2.88,20.3,3.88
2008020126,20081028,2008,Tomas Fleischmann,WSH,NSH,5.941,0,True,0.195,0.25,2.0,14.0,3.88
2008020126,20081028,2008,Alexander Semin,WSH,NSH,8.872,1,True,0.411,0.5,3.25,18.7,3.88
2008020126,20081028,2008,Brooks Laich,WSH,NSH,5.269,0,True,0.229,0.38,1.5,17.4,3.88
2008020127,20081028,2008,Jason Williams,ATL,PHI,8.571,0,True,0.403,0.62,2.38,14.8,4.12
2008020127,20081028,2008,Ilya Kovalchuk,ATL,PHI,7.712,0,True,0.258,0.25,2.25,22.0,4.12
2008020127,20081028,2008,Simon Gagne,PHI,ATL,8.846,1,True,0.434,0.86,2.71,21.0,3.38
2008020127,20081028,2008,Mike Richards,PHI,ATL,6.063,0,False,0.297,0.12,2.12,22.9,3.38
2008020127,20081028,2008,Jeff Carter,PHI,ATL,9.003,0,True,0.327,0.12,4.12,21.7,3.38
2008020127,20081028,2008,Scott Hartnell,PHI,ATL,7.547,0,True,0.341,0.5,2.38,17.9,3.38
2008020128,20081028,2008,Vinny Prospal,TBL,TOR,6.761,0,True,0.292,0.14,2.57,18.8,2.75
2008020128,20081028,2008,Vincent Lecavalier,TBL,TOR,8.424,1,True,0.363,0.29,4.14,19.5,2.75
2008020128,20081028,2008,Nik Antropov,TOR,TBL,8.623,0,True,0.455,0.5,3.0,17.3,2.43
2008020128,20081028,2008,Dominic Moore,TOR,TBL,6.727,0,True,0.366,0.5,2.12,15.9,2.43
2008020128,20081028,2008,Niklas Hagman,TOR,TBL,5.975,0,False,0.261,0.12,4.0,18.4,2.43
2008020129,20081028,2008,Matt Cullen,CAR,MTL,5.727,1,True,0.303,0.57,1.57,16.7,2.29
2008020129,20081028,2008,Rod Brind'Amour,CAR,MTL,6.01,0,True,0.286,0.43,2.0,19.6,2.29
2008020129,20081028,2008,Eric Staal,CAR,MTL,9.203,0,True,0.447,0.43,4.29,22.1,2.29
2008020129,20081028,2008,Sergei Kostitsyn,MTL,CAR,8.787,0,True,0.449,0.71,2.14,15.7,3.14
2008020129,20081028,2008,Robert Lang,MTL,CAR,6.343,0,False,0.297,0.43,2.43,17.1,3.14
2008020129,20081028,2008,Alex Kovalev,MTL,CAR,9.373,1,True,0.43,0.57,3.29,19.8,3.14
2008020129,20081028,2008,Saku Koivu,MTL,CAR,5.476,0,False,0.326,0.43,1.86,15.6,3.14
2008020129,20081028,2008,Alex Tanguay,MTL,CAR,6.391,1,False,0.39,0.43,1.86,17.2,3.14
2008020130,20081028,2008,Michael Cammalleri,CGY,COL,6.333,1,False,0.266,0.12,2.5,17.0,3.0
2008020130,20081028,2008,Todd Bertuzzi,CGY,COL,9.411,0,True,0.458,0.62,2.5,20.7,3.0
2008020130,20081028,2008,Jarome Iginla,CGY,COL,9.183,0,True,0.357,0.12,4.0,22.1,3.0
2008020130,20081028,2008,Milan Hejduk,COL,CGY,10.111,0,True,0.485,0.75,4.25,20.9,3.38
2008020130,20081028,2008,Ryan Smyth,COL,CGY,8.968,0,True,0.366,0.38,3.12,20.6,3.38
2008020130,20081028,2008,Joe Sakic,COL,CGY,8.808,0,True,0.325,0.12,3.75,21.3,3.38
2008020130,20081028,2008,Paul Stastny,COL,CGY,7.719,0,False,0.304,0.38,2.62,21.4,3.38
2008020131,20081028,2008,Marc Savard,BOS,VAN,8.968,0,True,0.367,0.33,3.33,20.4,3.5
2008020131,20081028,2008,Phil Kessel,BOS,VAN,8.701,0,True,0.329,0.33,3.67,18.3,3.5
2008020131,20081028,2008,Mason Raymond,VAN,BOS,6.293,0,True,0.257,0.12,2.62,16.3,2.67
2008020131,20081028,2008,Alexandre Burrows,VAN,BOS,6.43,0,True,0.276,0.38,2.62,15.8,2.67
2008020132,20081028,2008,Sidney Crosby,PIT,SJS,9.205,0,True,0.427,0.44,4.0,22.6,2.44
2008020132,20081028,2008,Evgeni Malkin,PIT,SJS,8.27,0,True,0.36,0.22,3.56,22.2,2.44
2008020132,20081028,2008,Miroslav Satan,PIT,SJS,5.403,0,True,0.284,0.22,1.89,17.9,2.44
2008020132,20081028,2008,Joe Pavelski,SJS,PIT,5.538,1,False,0.295,0.44,3.11,18.7,2.11
2008020132,20081028,2008,Ryane Clowe,SJS,PIT,8.115,0,True,0.488,0.67,2.89,14.9,2.11
2008020132,20081028,2008,Devin Setoguchi,SJS,PIT,8.341,0,True,0.449,0.67,3.56,15.2,2.11
2008020132,20081028,2008,Patrick Marleau,SJS,PIT,9.559,0,True,0.485,0.78,4.11,22.5,2.11
2008020133,20081029,2008,Zach Parise,NJD,TOR,8.944,1,True,0.384,0.5,4.25,18.7,2.78
2008020133,20081029,2008,Patrik Elias,NJD,TOR,9.122,0,True,0.411,0.88,4.62,18.2,2.78
2008020133,20081029,2008,Nik Antropov,TOR,NJD,7.812,0,True,0.434,0.44,2.78,17.5,2.25
2008020133,20081029,2008,Dominic Moore,TOR,NJD,7.069,0,True,0.405,0.56,2.22,16.5,2.25
2008020133,20081029,2008,Niklas Hagman,TOR,NJD,5.344,0,False,0.254,0.11,3.89,18.1,2.25
2008020134,20081029,2008,Brenden Morrow,DAL,MIN,9.007,1,True,0.471,0.33,3.44,21.2,2.0
2008020134,20081029,2008,Mike Modano,DAL,MIN,5.226,0,True,0.237,0.11,3.0,18.4,2.0
2008020134,20081029,2008,Eric Belanger,MIN,DAL,5.073,0,False,0.179,0.0,2.14,18.4,4.22
2008020134,20081029,2008,Andrew Brunette,MIN,DAL,6.842,1,True,0.313,0.57,1.0,18.1,4.22
2008020134,20081029,2008,Antti Miettinen,MIN,DAL,9.045,0,True,0.436,0.43,3.14,20.1,4.22
2008020135,20081029,2008,Teemu Selanne,ANA,DET,8.719,1,True,0.404,0.4,2.7,16.8,3.11
2008020135,20081029,2008,Corey Perry,ANA,DET,7.529,0,True,0.289,0.1,3.2,16.4,3.11
2008020135,20081029,2008,Ryan Getzlaf,ANA,DET,8.66,0,True,0.381,0.44,2.67,17.5,3.11
2008020135,20081029,2008,Marian Hossa,DET,ANA,8.309,0,False,0.32,0.11,4.44,18.0,3.1
2008020135,20081029,2008,Daniel Cleary,DET,ANA,8.589,0,True,0.382,0.78,2.67,15.5,3.1
2008020135,20081029,2008,Tomas Holmstrom,DET,ANA,8.103,0,True,0.369,0.44,2.22,15.3,3.1
2008020135,20081029,2008,Henrik Zetterberg,DET,ANA,9.413,1,True,0.387,0.29,4.71,19.5,3.1
2008020136,20081030,2008,Ales Kotalik,BUF,TBL,7.202,0,True,0.316,0.22,3.22,16.0,2.38
2008020136,20081030,2008,Thomas Vanek,BUF,TBL,11.109,1,True,0.636,1.11,4.78,19.9,2.38
2008020136,20081030,2008,Vinny Prospal,TBL,BUF,6.944,0,True,0.328,0.25,2.62,18.9,2.0
2008020136,20081030,2008,Vincent Lecavalier,TBL,BUF,8.837,0,True,0.417,0.38,4.12,19.3,2.0
2008020137,20081030,2008,Jason Williams,ATL,NYR,6.309,0,True,0.37,0.56,2.33,14.9,2.1
2008020137,20081030,2008,Ilya Kovalchuk,ATL,NYR,6.473,0,True,0.262,0.22,2.56,21.7,2.1
2008020137,20081030,2008,Scott Gomez,NYR,ATL,8.77,0,True,0.309,0.3,4.0,22.8,3.78
2008020137,20081030,2008,Brandon Dubinsky,NYR,ATL,7.103,0,True,0.255,0.2,2.9,15.5,3.78
2008020137,20081030,2008,Ryan Callahan,NYR,ATL,5.181,0,False,0.202,0.3,2.5,14.9,3.78
2008020137,20081030,2008,Markus Naslund,NYR,ATL,5.212,1,False,0.22,0.3,2.5,16.0,3.78
2008020138,20081030,2008,Doug Weight,NYI,PHI,8.085,0,True,0.316,0.5,2.0,19.4,3.67
2008020138,20081030,2008,Mike Comrie,NYI,PHI,8.165,0,True,0.351,0.38,2.62,15.5,3.67
2008020138,20081030,2008,Trent Hunter,NYI,PHI,7.339,0,False,0.312,0.38,2.75,17.6,3.67
2008020138,20081030,2008,Bill Guerin,NYI,PHI,8.944,1,True,0.375,0.5,4.12,17.6,3.67
2008020138,20081030,2008,Simon Gagne,PHI,NYI,8.846,0,True,0.416,0.75,2.75,20.4,3.62
2008020138,20081030,2008,Joffrey Lupul,PHI,NYI,5.599,0,False,0.258,0.33,2.44,16.9,3.62
2008020138,20081030,2008,Mike Richards,PHI,NYI,6.57,0,False,0.282,0.11,2.33,22.8,3.62
2008020138,20081030,2008,Jeff Carter,PHI,NYI,8.817,1,True,0.311,0.11,4.11,21.3,3.62
2008020138,20081030,2008,Scott Hartnell,PHI,NYI,7.29,0,True,0.311,0.44,2.22,17.9,3.62
2008020139,20081030,2008,Cory Stillman,FLA,OTT,6.985,0,True,0.247,0.12,2.25,17.9,3.0
2008020139,20081030,2008,Nathan Horton,FLA,OTT,8.575,0,True,0.331,0.38,3.0,18.5,3.0
2008020139,20081030,2008,David Booth,FLA,OTT,9.051,0,True,0.405,0.12,3.25,16.8,3.0
2008020139,20081030,2008,Daniel Alfredsson,OTT,FLA,8.498,0,True,0.324,0.5,2.88,21.3,3.12
2008020139,20081030,2008,Dany Heatley,OTT,FLA,10.944,1,True,0.615,0.67,3.56,20.8,3.12
2008020139,20081030,2008,Jason Spezza,OTT,FLA,8.074,0,False,0.308,0.33,3.11,20.5,3.12
2008020140,20081030,2008,Shawn Horcoff,EDM,NSH,8.312,0,True,0.299,0.25,3.0,20.2,3.78
2008020140,20081030,2008,Robert Nilsson,EDM,NSH,5.838,0,False,0.226,0.12,2.0,17.2,3.78
2008020140,20081030,2008,J-P Dumont,NSH,EDM,5.599,0,True,0.259,0.22,2.33,18.7,2.88
2008020140,20081030,2008,Martin Erat,NSH,EDM,5.627,1,True,0.177,0.22,2.0,18.3,2.88
2008020140,20081030,2008,Jason Arnott,NSH,EDM,6.554,0,True,0.356,0.67,2.33,17.6,2.88
2008020141,20081030,2008,Antti Miettinen,MIN,MTL,6.87,0,True,0.381,0.38,2.75,20.0,2.25
2008020141,20081030,2008,Sergei Kostitsyn,MTL,MIN,7.208,0,True,0.401,0.62,2.12,15.2,2.25
2008020141,20081030,2008,Alex Kovalev,MTL,MIN,8.701,0,True,0.437,0.5,3.25,20.1,2.25
2008020142,20081030,2008,Matt Cullen,CAR,STL,6.286,0,True,0.295,0.5,1.62,16.9,2.88
2008020142,20081030,2008,Rod Brind'Amour,CAR,STL,6.423,0,True,0.251,0.38,1.75,19.8,2.88
2008020142,20081030,2008,Eric Staal,CAR,STL,9.713,0,True,0.446,0.38,4.12,22.4,2.88
2008020142,20081030,2008,Brad Boyes,STL,CAR,7.712,0,True,0.258,0.0,2.12,20.1,3.0
2008020142,20081030,2008,Keith Tkachuk,STL,CAR,9.428,0,True,0.455,0.5,3.0,17.0,3.0
2008020142,20081030,2008,Paul Kariya,STL,CAR,5.84,0,False,0.207,0.12,3.25,19.1,3.0
2008020143,20081030,2008,Rick Nash,CBJ,COL,9.219,0,True,0.361,0.33,4.11,22.0,3.0
2008020143,20081030,2008,Kristian Huselius,CBJ,COL,7.691,0,True,0.235,0.11,2.67,20.4,3.0
2008020143,20081030,2008,Derick Brassard,CBJ,COL,7.304,1,True,0.318,0.44,1.78,14.0,3.0
2008020143,20081030,2008,Milan Hejduk,COL,CBJ,9.618,0,True,0.435,0.67,3.89,20.9,3.44
2008020143,20081030,2008,Ryan Smyth,COL,CBJ,8.583,0,True,0.337,0.33,2.89,20.7,3.44
2008020143,20081030,2008,Joe Sakic,COL,CBJ,8.968,0,True,0.361,0.22,3.89,21.1,3.44
2008020143,20081030,2008,Paul Stastny,COL,CBJ,7.8,1,False,0.316,0.44,2.67,21.4,3.44
2008020144,20081030,2008,Michael Ryder,BOS,CGY,5.085,0,False,0.211,0.3,2.9,16.3,3.0
2008020144,20081030,2008,Marc Savard,BOS,CGY,8.846,0,True,0.335,0.3,3.4,20.3,3.0
2008020144,20081030,2008,Phil Kessel,BOS,CGY,8.701,0,True,0.316,0.3,3.7,18.0,3.0
2008020144,20081030,2008,Rene Bourque,CGY,BOS,6.494,0,True,0.308,0.22,2.56,16.0,2.4
2008020144,20081030,2008,Michael Cammalleri,CGY,BOS,5.122,1,False,0.276,0.11,2.67,16.5,2.4
2008020144,20081030,2008,Todd Bertuzzi,CGY,BOS,8.503,0,True,0.415,0.56,2.33,20.4,2.4
2008020144,20081030,2008,Jarome Iginla,CGY,BOS,8.16,0,True,0.323,0.11,3.67,22.2,2.4
2008020145,20081030,2008,Shane Doan,ARI,PIT,9.474,1,True,0.523,0.86,3.0,20.4,2.1
2008020145,20081030,2008,Mikkel Boedker,ARI,PIT,5.293,0,True,0.227,0.14,2.14,17.5,2.1
2008020145,20081030,2008,Ruslan Fedotenko,PIT,ARI,5.085,0,False,0.221,0.1,2.4,16.4,3.14
2008020145,20081030,2008,Sidney Crosby,PIT,ARI,9.329,0,True,0.39,0.4,3.6,22.6,3.14
2008020145,20081030,2008,Evgeni Malkin,PIT,ARI,8.878,0,True,0.349,0.2,3.4,22.2,3.14
2008020145,20081030,2008,Miroslav Satan,PIT,ARI,5.7,1,False,0.259,0.2,1.8,17.5,3.14
2008020146,20081030,2008,Dustin Brown,LAK,VAN,9.257,0,True,0.415,0.25,3.75,21.4,3.22
2008020146,20081030,2008,Jarret Stoll,LAK,VAN,6.57,0,True,0.258,0.38,2.25,18.0,3.22
2008020146,20081030,2008,Patrick O'Sullivan,LAK,VAN,5.838,0,False,0.226,0.29,2.0,18.4,3.22
2008020146,20081030,2008,Alex Frolov,LAK,VAN,9.325,0,True,0.484,0.5,2.12,19.1,3.22
2008020146,20081030,2008,Mason Raymond,VAN,LAK,6.193,1,True,0.265,0.11,2.89,16.3,2.75
2008020146,20081030,2008,Daniel Sedin,VAN,LAK,5.339,1,True,0.262,0.33,2.56,18.9,2.75
2008020146,20081030,2008,Alexandre Burrows,VAN,LAK,6.29,0,True,0.281,0.33,2.89,16.0,2.75
2008020147,20081030,2008,Marian Hossa,DET,SJS,6.318,1,False,0.293,0.1,4.3,18.0,2.3
2008020147,20081030,2008,Daniel Cleary,DET,SJS,6.835,0,True,0.347,0.7,2.6,15.8,2.3
2008020147,20081030,2008,Pavel Datsyuk,DET,SJS,5.813,0,False,0.267,0.3,2.8,20.1,2.3
2008020147,20081030,2008,Tomas Holmstrom,DET,SJS,6.666,0,True,0.332,0.4,2.0,15.2,2.3
2008020147,20081030,2008,Henrik Zetterberg,DET,SJS,9.033,0,True,0.438,0.38,4.75,19.9,2.3
2008020147,20081030,2008,Jonathan Cheechoo,SJS,DET,6.473,0,False,0.265,0.1,2.6,17.4,3.3
2008020147,20081030,2008,Joe Pavelski,SJS,DET,7.76,1,False,0.306,0.5,3.0,18.9,3.3
2008020147,20081030,2008,Ryane Clowe,SJS,DET,9.463,1,True,0.484,0.7,3.0,15.1,3.3
2008020147,20081030,2008,Devin Setoguchi,SJS,DET,9.257,0,True,0.416,0.6,3.4,15.2,3.3
2008020147,20081030,2008,Patrick Marleau,SJS,DET,9.621,1,True,0.448,0.7,3.7,22.6,3.3
2008020148,20081031,2008,Patrick Sharp,CHI,DAL,8.715,0,True,0.371,0.44,3.11,20.2,4.0
2008020148,20081031,2008,Patrick Kane,CHI,DAL,9.555,1,True,0.446,0.67,3.33,20.9,4.0
2008020148,20081031,2008,Brenden Morrow,DAL,CHI,9.559,0,True,0.461,0.3,3.7,21.4,2.67
2008020148,20081031,2008,Mike Modano,DAL,CHI,5.085,0,True,0.213,0.1,2.7,18.2,2.67
2008020149,20081031,2008,Teemu Selanne,ANA,VAN,8.705,1,True,0.446,0.5,2.5,17.3,2.9
2008020149,20081031,2008,Corey Perry,ANA,VAN,7.952,1,True,0.32,0.1,3.5,17.0,2.9
2008020149,20081031,2008,Ryan Getzlaf,ANA,VAN,7.782,0,True,0.37,0.4,2.9,17.8,2.9
2008020149,20081031,2008,Mason Raymond,VAN,ANA,6.328,0,False,0.251,0.1,2.8,15.8,3.1
2008020149,20081031,2008,Kyle Wellwood,VAN,ANA,10.664,0,True,0.559,1.0,1.4,13.7,3.1
2008020149,20081031,2008,Daniel Sedin,VAN,ANA,8.503,0,True,0.411,0.5,2.8,18.9,3.1
2008020149,20081031,2008,Alexandre Burrows,VAN,ANA,7.103,1,True,0.253,0.3,2.6,16.0,3.1
2008020149,20081031,2008,Jannik Hansen,VAN,ANA,5.338,0,False,0.221,0.4,1.5,14.1,3.1
2008020150,20081101,2008,Matt Cullen,CAR,EDM,6.966,0,True,0.313,0.56,1.67,17.4,2.89
2008020150,20081101,2008,Rod Brind'Amour,CAR,EDM,6.423,0,True,0.248,0.33,1.89,20.0,2.89
2008020150,20081101,2008,Eric Staal,CAR,EDM,9.632,0,True,0.41,0.33,4.11,22.4,2.89
2008020150,20081101,2008,Shawn Horcoff,EDM,CAR,7.867,1,True,0.3,0.22,3.11,20.3,2.67
2008020151,20081101,2008,Michael Ryder,BOS,DAL,8.249,0,True,0.336,0.5,3.1,16.5,4.0
2008020151,20081101,2008,Marc Savard,BOS,DAL,9.214,0,True,0.374,0.4,3.5,20.7,4.0
2008020151,20081101,2008,Patrice Bergeron,BOS,DAL,7.618,1,True,0.298,0.3,2.7,19.2,4.0
2008020151,20081101,2008,Phil Kessel,BOS,DAL,7.146,1,False,0.291,0.3,3.5,17.9,4.0
2008020151,20081101,2008,Brenden Morrow,DAL,BOS,9.12,0,True,0.412,0.2,3.9,21.3,2.3
2008020151,20081101,2008,Loui Eriksson,DAL,BOS,5.61,0,True,0.237,0.2,1.8,18.9,2.3
2008020152,20081101,2008,Ales Kotalik,BUF,WSH,8.323,0,True,0.309,0.2,3.7,16.3,3.11
2008020152,20081101,2008,Thomas Vanek,BUF,WSH,11.457,1,True,0.605,1.0,4.5,20.0,3.11
2008020152,20081101,2008,Jason Pominville,BUF,WSH,5.346,1,False,0.182,0.1,2.4,20.9,3.11
2008020152,20081101,2008,Alexander Semin,WSH,BUF,7.681,0,True,0.419,0.44,3.44,18.9,2.3
2008020153,20081101,2008,Scott Gomez,NYR,TOR,8.757,0,True,0.314,0.3,3.8,22.9,3.0
2008020153,20081101,2008,Nikolay Zherdev,NYR,TOR,5.085,0,False,0.21,0.2,2.1,15.8,3.0
2008020153,20081101,2008,Brandon Dubinsky,NYR,TOR,6.119,0,False,0.227,0.2,2.5,15.2,3.0
2008020153,20081101,2008,Ryan Callahan,NYR,TOR,5.085,1,False,0.212,0.3,2.7,15.3,3.0
2008020153,20081101,2008,Markus Naslund,NYR,TOR,6.119,0,False,0.226,0.3,2.5,16.0,3.0
2008020153,20081101,2008,Nik Antropov,TOR,NYR,7.83,0,True,0.446,0.5,2.7,17.5,2.1
2008020153,20081101,2008,Dominic Moore,TOR,NYR,6.309,1,True,0.369,0.5,2.3,16.4,2.1
2008020153,20081101,2008,Niklas Hagman,TOR,NYR,5.006,0,False,0.236,0.1,3.8,18.0,2.1
2008020154,20081101,2008,Jason Williams,ATL,NJD,6.666,0,True,0.333,0.5,2.1,15.2,2.56
2008020154,20081101,2008,Ilya Kovalchuk,ATL,NJD,7.044,0,True,0.266,0.2,2.5,21.5,2.56
2008020154,20081101,2008,Bryan Little,ATL,NJD,6.149,0,True,0.283,0.2,2.0,17.2,2.56
2008020154,20081101,2008,John Madden,NJD,ATL,5.586,0,False,0.2,0.11,2.67,18.7,3.7
2008020154,20081101,2008,Dainius Zubrus,NJD,ATL,5.33,0,False,0.247,0.22,1.67,15.9,3.7
2008020154,20081101,2008,Zach Parise,NJD,ATL,9.031,1,True,0.351,0.44,4.0,19.4,3.7
2008020154,20081101,2008,Patrik Elias,NJD,ATL,9.209,1,True,0.396,0.78,4.44,17.5,3.7
2008020155,20081101,2008,Sergei Kostitsyn,MTL,NYI,7.862,0,True,0.357,0.56,2.0,14.8,3.56
2008020155,20081101,2008,Robert Lang,MTL,NYI,6.09,0,False,0.27,0.33,2.33,17.3,3.56
2008020155,20081101,2008,Alex Kovalev,MTL,NYI,8.842,1,True,0.392,0.44,2.89,19.9,3.56
2008020155,20081101,2008,Alex Tanguay,MTL,NYI,5.551,0,False,0.333,0.33,1.78,16.9,3.56
2008020155,20081101,2008,Mike Comrie,NYI,MTL,6.108,0,True,0.323,0.33,2.33,15.7,2.11
2008020155,20081101,2008,Trent Hunter,NYI,MTL,6.494,0,True,0.31,0.33,2.78,17.6,2.11
2008020155,20081101,2008,Bill Guerin,NYI,MTL,8.469,1,True,0.385,0.56,4.0,18.2,2.11
2008020156,20081101,2008,Rick Nash,CBJ,CHI,8.344,0,True,0.331,0.3,3.9,21.9,2.6
2008020156,20081101,2008,Patrick Sharp,CHI,CBJ,9.345,1,True,0.405,0.5,3.3,20.0,3.3
2008020156,20081101,2008,Patrick Kane,CHI,CBJ,9.555,0,True,0.449,0.6,3.4,20.9,3.3
2008020157,20081101,2008,Daniel Alfredsson,OTT,TBL,7.58,0,True,0.324,0.44,2.78,21.3,2.33
2008020157,20081101,2008,Dany Heatley,OTT,TBL,10.693,1,True,0.633,0.8,3.5,20.8,2.33
2008020157,20081101,2008,Jason Spezza,OTT,TBL,6.883,0,False,0.306,0.3,3.1,20.6,2.33
2008020157,20081101,2008,Vinny Prospal,TBL,OTT,7.156,0,True,0.295,0.22,2.67,19.0,2.8
2008020157,20081101,2008,Vincent Lecavalier,TBL,OTT,9.48,1,True,0.43,0.33,4.33,19.4,2.8
2008020158,20081101,2008,Cory Stillman,FLA,NSH,7.323,0,True,0.233,0.11,2.33,18.1,3.5
2008020158,20081101,2008,Nathan Horton,FLA,NSH,8.504,0,True,0.324,0.33,3.11,18.8,3.5
2008020158,20081101,2008,David Booth,FLA,NSH,8.466,0,True,0.366,0.11,3.0,16.8,3.5
2008020158,20081101,2008,J-P Dumont,NSH,FLA,6.511,0,True,0.269,0.2,2.5,18.5,3.0
2008020158,20081101,2008,Martin Erat,NSH,FLA,6.18,1,True,0.179,0.2,2.0,18.1,3.0
2008020158,20081101,2008,Jason Arnott,NSH,FLA,6.761,0,True,0.305,0.57,2.0,17.5,3.0
2008020159,20081101,2008,Sidney Crosby,PIT,STL,8.419,0,True,0.375,0.4,3.2,21.7,2.67
2008020159,20081101,2008,Evgeni Malkin,PIT,STL,9.143,1,True,0.402,0.2,4.2,21.9,2.67
2008020159,20081101,2008,Miroslav Satan,PIT,STL,7.112,1,True,0.352,0.3,2.1,16.8,2.67
2008020159,20081101,2008,Brad Boyes,STL,PIT,5.912,0,True,0.264,0.11,2.11,19.9,2.2
2008020159,20081101,2008,Keith Tkachuk,STL,PIT,7.812,0,True,0.42,0.44,2.89,17.0,2.2
2008020160,20081101,2008,Shane Doan,ARI,MIN,9.928,0,True,0.565,0.88,3.25,20.6,2.22
2008020160,20081101,2008,Olli Jokinen,ARI,MIN,5.757,1,True,0.22,0.12,2.88,19.2,2.22
2008020160,20081101,2008,Andrew Brunette,MIN,ARI,7.143,0,True,0.305,0.56,1.44,18.1,2.88
2008020160,20081101,2008,Antti Miettinen,MIN,ARI,8.52,0,True,0.392,0.33,3.11,20.3,2.88
2008020161,20081101,2008,Rene Bourque,CGY,LAK,5.737,0,False,0.286,0.2,2.5,15.7,2.89
2008020161,20081101,2008,Michael Cammalleri,CGY,LAK,7.278,0,True,0.295,0.1,3.0,16.4,2.89
2008020161,20081101,2008,Todd Bertuzzi,CGY,LAK,8.726,0,True,0.384,0.5,2.1,20.8,2.89
2008020161,20081101,2008,Jarome Iginla,CGY,LAK,8.449,0,True,0.302,0.1,3.5,22.3,2.89
2008020161,20081101,2008,Dustin Brown,LAK,CGY,9.286,0,True,0.451,0.22,4.22,21.3,2.9
