game_id,date,name,team,opp,score,cat,scored,ixg_l10,hdcf_l10,sog_l10,atoi_l10
2008020220,20081111,Patrick Marleau,SJS,NSH,8.63,JOUABLE,0,0.36,0.4,3.9,22.2
2008020221,20081112,Thomas Vanek,BUF,STL,8.87,JOUABLE,0,0.405,0.5,3.6,19.2
2008020222,20081112,Zach Parise,NJD,NYR,8.63,JOUABLE,1,0.431,0.5,4.1,20.9
2008020223,20081112,Eric Staal,CAR,WSH,8.37,JOUABLE,0,0.402,0.5,4.2,22.7
2008020224,20081112,Shane Doan,ARI,CBJ,7.56,JOUABLE,1,0.319,0.4,3.6,21.2
2008020224,20081112,Olli Jokinen,ARI,CBJ,8.37,JOUABLE,0,0.468,0.6,3.7,18.9
2008020225,20081112,Vincent Lecavalier,TBL,FLA,7.84,JOUABLE,0,0.385,0.5,3.9,19.6
2008020226,20081112,Patrick Kane,CHI,BOS,7.56,JOUABLE,0,0.399,0.4,3.5,20.2
2008020227,20081112,Daniel Sedin,VAN,COL,8.63,JOUABLE,0,0.509,0.5,3.7,20.0
2008020228,20081113,Tomas Plekanec,MTL,BOS,7.56,JOUABLE,0,0.463,0.6,3.3,18.7
2008020229,20081113,Dany Heatley,OTT,NYI,9.94,SAFE,0,0.519,0.6,3.6,21.0
2008020229,20081113,Jason Spezza,OTT,NYI,7.84,JOUABLE,0,0.315,0.5,3.0,20.4
2008020230,20081113,Jeff Carter,PHI,PIT,7.56,JOUABLE,1,0.358,0.1,4.6,20.9
2008020230,20081113,Sidney Crosby,PIT,PHI,8.87,JOUABLE,1,0.521,0.7,3.7,21.6
2008020230,20081113,Evgeni Malkin,PIT,PHI,8.37,JOUABLE,1,0.393,0.4,3.6,22.2
2008020231,20081113,Henrik Zetterberg,DET,TBL,9.11,JOUABLE,1,0.487,0.4,4.1,20.5
2008020231,20081113,Martin St. Louis,TBL,DET,7.56,JOUABLE,0,0.358,0.2,3.2,21.3
2008020231,20081113,Vincent Lecavalier,TBL,DET,7.84,JOUABLE,0,0.362,0.5,3.5,19.4
2008020232,20081113,Shane Doan,ARI,MIN,8.63,JOUABLE,0,0.399,0.6,3.5,21.7
2008020232,20081113,Olli Jokinen,ARI,MIN,8.37,JOUABLE,0,0.505,0.7,3.8,18.9
2008020233,20081113,Dustin Brown,LAK,DAL,10.28,SAFE,0,0.567,0.4,5.3,20.5
2008020234,20081113,Shawn Horcoff,EDM,TOR,8.87,JOUABLE,0,0.329,0.3,2.9,20.9
2008020235,20081113,Joe Pavelski,SJS,CGY,8.87,JOUABLE,1,0.521,1.0,4.1,20.0
2008020235,20081113,Devin Setoguchi,SJS,CGY,7.56,JOUABLE,0,0.512,0.8,4.3,16.6
2008020235,20081113,Patrick Marleau,SJS,CGY,8.63,JOUABLE,1,0.425,0.5,4.1,22.1
2008020236,20081114,Zach Parise,NJD,WSH,8.63,JOUABLE,0,0.401,0.5,4.5,20.9
2008020236,20081114,Alex Ovechkin,WSH,NJD,8.87,JOUABLE,1,0.413,0.3,4.6,22.8
2008020238,20081114,Ray Whitney,CAR,ATL,9.11,JOUABLE,0,0.307,0.3,3.2,19.0
2008020238,20081114,Eric Staal,CAR,ATL,10.94,ELITE,0,0.473,0.5,4.5,22.8
2008020239,20081114,Henrik Zetterberg,DET,FLA,9.94,SAFE,0,0.55,0.4,4.6,20.8
2008020240,20081114,Patrick Kane,CHI,STL,8.63,JOUABLE,0,0.417,0.4,3.5,20.5
2008020241,20081114,Teemu Selanne,ANA,NSH,8.11,JOUABLE,0,0.474,0.5,2.9,16.2
2008020241,20081114,Corey Perry,ANA,NSH,9.11,JOUABLE,0,0.469,0.1,4.1,18.5
2008020241,20081114,Ryan Getzlaf,ANA,NSH,10.12,SAFE,1,0.619,0.8,4.0,19.6
2008020242,20081115,Jeff Carter,PHI,MTL,7.56,JOUABLE,1,0.374,0.1,5.0,21.1
2008020243,20081115,Zach Parise,NJD,WSH,8.63,JOUABLE,0,0.396,0.4,4.6,21.6
2008020243,20081115,Alex Ovechkin,WSH,NJD,10.58,ELITE,1,0.568,0.5,4.6,22.4
2008020244,20081115,Dany Heatley,OTT,NYI,9.11,JOUABLE,1,0.471,0.5,3.2,21.1
2008020245,20081115,Chris Drury,NYR,BOS,8.11,JOUABLE,0,0.382,0.5,3.3,20.9
2008020246,20081115,Kyle Wellwood,VAN,TOR,7.56,JOUABLE,1,0.47,0.7,1.8,14.7
2008020246,20081115,Daniel Sedin,VAN,TOR,10.44,SAFE,1,0.505,0.5,3.6,20.1
2008020247,20081115,Sidney Crosby,PIT,BUF,9.94,SAFE,0,0.587,0.7,4.2,22.3
2008020247,20081115,Evgeni Malkin,PIT,BUF,8.63,JOUABLE,1,0.411,0.4,3.9,22.7
2008020249,20081115,Shane Doan,ARI,DAL,8.11,JOUABLE,0,0.347,0.4,3.4,21.6
2008020249,20081115,Olli Jokinen,ARI,DAL,9.34,JOUABLE,0,0.505,0.7,3.9,19.1
2008020251,20081115,Dustin Brown,LAK,NSH,9.94,SAFE,0,0.466,0.2,5.2,20.5
2008020252,20081116,Eric Staal,CAR,TBL,8.37,JOUABLE,0,0.423,0.4,4.4,22.9
2008020254,20081116,Jeff Carter,PHI,ATL,9.55,SAFE,0,0.376,0.1,5.3,21.1
2008020255,20081116,Patrick Kane,CHI,SJS,7.56,JOUABLE,1,0.322,0.2,3.5,20.1
2008020255,20081116,Joe Pavelski,SJS,CHI,9.34,JOUABLE,0,0.615,1.2,4.4,19.8
2008020255,20081116,Devin Setoguchi,SJS,CHI,7.56,JOUABLE,1,0.543,0.8,4.6,16.8
2008020255,20081116,Patrick Marleau,SJS,CHI,8.63,JOUABLE,0,0.418,0.6,3.9,21.7
2008020256,20081116,Corey Perry,ANA,LAK,8.11,JOUABLE,1,0.493,0.1,4.4,19.1
2008020256,20081116,Ryan Getzlaf,ANA,LAK,9.94,SAFE,0,0.578,0.7,4.1,20.0
2008020256,20081116,Dustin Brown,LAK,ANA,8.37,JOUABLE,0,0.472,0.2,4.7,19.9
2008020257,20081117,Daniel Sedin,VAN,NYI,8.37,JOUABLE,0,0.513,0.5,3.3,19.9
2008020258,20081117,Chris Drury,NYR,OTT,8.63,JOUABLE,0,0.461,0.6,3.4,21.4
2008020258,20081117,Dany Heatley,OTT,NYR,8.63,JOUABLE,0,0.502,0.6,3.2,21.1
2008020260,20081117,Henrik Zetterberg,DET,EDM,9.11,JOUABLE,0,0.541,0.4,4.5,21.0
2008020261,20081117,Joe Pavelski,SJS,NSH,9.75,SAFE,0,0.578,1.1,4.0,19.6
2008020261,20081117,Devin Setoguchi,SJS,NSH,9.11,JOUABLE,1,0.552,0.8,4.4,17.0
2008020261,20081117,Patrick Marleau,SJS,NSH,7.56,JOUABLE,1,0.35,0.5,3.4,21.6
2008020262,20081118,Sidney Crosby,PIT,MIN,9.94,SAFE,0,0.578,0.7,3.7,22.2
2008020262,20081118,Evgeni Malkin,PIT,MIN,8.63,JOUABLE,0,0.42,0.4,3.9,22.6
2008020263,20081118,Eric Staal,CAR,MTL,8.87,JOUABLE,0,0.399,0.4,4.3,22.6
2008020266,20081118,Olli Jokinen,ARI,CHI,8.37,JOUABLE,0,0.504,0.7,3.9,18.9
2008020267,20081118,Ryan Smyth,COL,CGY,7.84,JOUABLE,0,0.374,0.3,2.6,21.1
2008020268,20081119,Thomas Vanek,BUF,BOS,7.84,JOUABLE,1,0.446,0.4,3.8,18.4
2008020269,20081119,Chris Drury,NYR,VAN,8.37,JOUABLE,1,0.469,0.6,3.4,21.6
2008020269,20081119,Daniel Sedin,VAN,NYR,8.37,JOUABLE,1,0.521,0.5,3.4,20.2
2008020270,20081119,Teemu Selanne,ANA,WSH,7.56,JOUABLE,1,0.467,0.4,3.5,16.6
2008020270,20081119,Corey Perry,ANA,WSH,8.11,JOUABLE,0,0.458,0.1,4.4,19.2
2008020270,20081119,Ryan Getzlaf,ANA,WSH,9.94,SAFE,1,0.595,0.7,3.9,20.1
2008020270,20081119,Alex Ovechkin,WSH,ANA,9.11,JOUABLE,1,0.638,0.6,5.2,22.0
2008020271,20081120,David Booth,FLA,NJD,8.11,JOUABLE,0,0.478,0.6,3.3,17.7
2008020271,20081120,Zach Parise,NJD,FLA,7.56,JOUABLE,0,0.371,0.2,4.5,21.6
2008020272,20081120,Sidney Crosby,PIT,ATL,9.75,SAFE,1,0.434,0.4,3.2,22.5
2008020272,20081120,Jordan Staal,PIT,ATL,7.84,JOUABLE,0,0.387,0.5,2.0,19.9
2008020272,20081120,Evgeni Malkin,PIT,ATL,9.55,SAFE,0,0.355,0.3,3.5,22.4
2008020272,20081120,Miroslav Satan,PIT,ATL,7.84,JOUABLE,1,0.345,0.4,2.2,18.4
2008020273,20081120,Dany Heatley,OTT,MTL,9.55,SAFE,1,0.557,0.7,3.2,21.3
2008020274,20081120,Daniel Sedin,VAN,MIN,9.94,SAFE,1,0.641,0.6,3.6,20.3
2008020275,20081120,Mark Parrish,DAL,CHI,8.11,JOUABLE,0,0.583,0.6,1.6,14.4
2008020276,20081120,Ryan Smyth,COL,CGY,7.84,JOUABLE,0,0.377,0.3,2.7,20.6
2008020277,20081120,Johan Franzen,DET,EDM,8.11,JOUABLE,0,0.461,0.4,3.8,17.8
2008020277,20081120,Henrik Zetterberg,DET,EDM,9.55,SAFE,0,0.544,0.4,4.4,21.1
2008020278,20081120,Dustin Brown,LAK,WSH,8.37,JOUABLE,1,0.452,0.2,4.6,19.8
2008020278,20081120,Alex Ovechkin,WSH,LAK,9.11,JOUABLE,0,0.744,0.8,5.4,21.9
2008020279,20081121,David Booth,FLA,BOS,7.56,JOUABLE,1,0.528,0.7,3.6,17.9
2008020280,20081121,Zach Parise,NJD,NYI,7.56,JOUABLE,0,0.376,0.2,4.1,21.1
2008020281,20081121,Shane Doan,ARI,CAR,8.63,JOUABLE,1,0.34,0.4,3.6,21.2
2008020281,20081121,Olli Jokinen,ARI,CAR,9.34,JOUABLE,0,0.521,0.7,4.0,18.6
2008020281,20081121,Eric Staal,CAR,ARI,8.37,JOUABLE,1,0.42,0.4,4.1,22.5
2008020282,20081121,Thomas Vanek,BUF,PHI,7.56,JOUABLE,0,0.492,0.5,3.8,18.0
2008020282,20081121,Jeff Carter,PHI,BUF,8.63,JOUABLE,1,0.346,0.1,5.3,21.1
2008020283,20081121,Martin St. Louis,TBL,NSH,8.11,JOUABLE,0,0.395,0.4,2.8,22.2
2008020284,20081121,Teemu Selanne,ANA,STL,8.63,JOUABLE,0,0.454,0.3,3.8,17.2
2008020284,20081121,Corey Perry,ANA,STL,9.11,JOUABLE,0,0.463,0.1,4.0,19.3
2008020284,20081121,Ryan Getzlaf,ANA,STL,9.34,JOUABLE,0,0.505,0.4,4.0,19.9
2008020285,20081122,Sidney Crosby,PIT,VAN,8.11,JOUABLE,0,0.417,0.3,3.4,22.7
2008020285,20081122,Evgeni Malkin,PIT,VAN,8.63,JOUABLE,0,0.392,0.4,3.6,22.3
2008020285,20081122,Daniel Sedin,VAN,PIT,9.11,JOUABLE,1,0.488,0.4,3.6,20.5
2008020286,20081122,Chris Drury,NYR,OTT,8.11,JOUABLE,0,0.446,0.6,3.3,21.8
2008020286,20081122,Dany Heatley,OTT,NYR,9.94,SAFE,0,0.562,0.7,2.9,22.0
2008020287,20081122,Thomas Vanek,BUF,NYI,9.75,SAFE,0,0.557,0.7,3.9,18.2
2008020288,20081122,Patrick Sharp,CHI,TOR,9.34,JOUABLE,1,0.359,0.4,3.3,18.9
2008020288,20081122,Patrick Kane,CHI,TOR,8.37,JOUABLE,1,0.36,0.3,3.3,19.2
2008020290,20081122,Olli Jokinen,ARI,PHI,8.37,JOUABLE,0,0.516,0.7,3.7,18.4
2008020290,20081122,Jeff Carter,PHI,ARI,8.11,JOUABLE,1,0.377,0.1,5.2,20.5
2008020291,20081122,R.J. Umberger,CBJ,ATL,8.63,JOUABLE,1,0.396,0.4,3.0,17.5
2008020292,20081122,Mikko Koivu,MIN,STL,8.87,JOUABLE,0,0.385,0.4,4.3,21.5
2008020293,20081122,Teemu Selanne,ANA,DAL,7.56,JOUABLE,0,0.385,0.2,4.0,17.3
2008020293,20081122,Corey Perry,ANA,DAL,8.11,JOUABLE,1,0.435,0.1,3.8,19.5
2008020293,20081122,Ryan Getzlaf,ANA,DAL,9.55,SAFE,0,0.487,0.4,3.9,20.1
2008020294,20081122,Marian Hossa,DET,CGY,7.84,JOUABLE,1,0.367,0.3,4.3,19.0
2008020294,20081122,Johan Franzen,DET,CGY,8.63,JOUABLE,0,0.47,0.4,3.9,18.0
2008020294,20081122,Henrik Zetterberg,DET,CGY,10.58,ELITE,0,0.555,0.4,4.1,21.2
2008020295,20081122,Dustin Brown,LAK,COL,8.37,JOUABLE,1,0.511,0.2,5.0,19.4
2008020296,20081122,Joe Pavelski,SJS,WSH,9.34,JOUABLE,0,0.559,1.0,3.8,19.5
2008020296,20081122,Devin Setoguchi,SJS,WSH,8.63,JOUABLE,1,0.626,0.9,4.6,16.8
2008020296,20081122,Patrick Marleau,SJS,WSH,7.56,JOUABLE,1,0.372,0.6,3.7,21.4
2008020296,20081122,Alex Ovechkin,WSH,SJS,9.55,SAFE,0,0.768,0.9,5.2,22.0
2008020297,20081123,Ray Whitney,CAR,NSH,8.87,JOUABLE,0,0.543,0.6,3.8,18.8
2008020297,20081123,Eric Staal,CAR,NSH,9.55,SAFE,0,0.468,0.5,4.4,22.4
2008020298,20081123,Zach Parise,NJD,TBL,8.63,JOUABLE,1,0.385,0.2,4.0,20.3
2008020299,20081124,Olli Jokinen,ARI,NYR,8.87,JOUABLE,0,0.467,0.6,3.5,18.4
2008020299,20081124,Chris Drury,NYR,ARI,8.37,JOUABLE,0,0.43,0.6,3.2,21.8
2008020300,20081124,Jeff Carter,PHI,DAL,8.63,JOUABLE,1,0.393,0.1,5.5,20.7
2008020302,20081124,Ray Whitney,CAR,FLA,8.11,JOUABLE,0,0.481,0.5,3.8,18.9
2008020302,20081124,Eric Staal,CAR,FLA,8.63,JOUABLE,0,0.388,0.2,3.8,22.1
2008020302,20081124,David Booth,FLA,CAR,8.37,JOUABLE,1,0.537,0.7,3.7,18.0
2008020303,20081124,Mikko Koivu,MIN,WSH,8.37,JOUABLE,0,0.394,0.4,4.1,21.5
2008020303,20081124,Alex Ovechkin,WSH,MIN,9.94,SAFE,1,0.837,1.1,5.1,22.0
2008020304,20081124,Marian Hossa,DET,VAN,7.84,JOUABLE,0,0.393,0.3,3.9,18.5
2008020304,20081124,Henrik Zetterberg,DET,VAN,9.11,JOUABLE,0,0.496,0.3,3.6,21.0
2008020304,20081124,Daniel Sedin,VAN,DET,9.11,JOUABLE,1,0.492,0.4,3.5,20.4
2008020305,20081124,Corey Perry,ANA,COL,8.11,JOUABLE,0,0.478,0.2,3.7,19.3
2008020305,20081124,Ryan Getzlaf,ANA,COL,7.84,JOUABLE,0,0.435,0.4,3.6,19.9
2008020306,20081125,Jason Arnott,NSH,STL,8.37,JOUABLE,0,0.383,0.5,3.6,18.6
2008020307,20081125,Ilya Kovalchuk,ATL,TOR,8.87,JOUABLE,1,0.259,0.2,2.8,20.2
2008020307,20081125,Niklas Hagman,TOR,ATL,7.56,JOUABLE,1,0.368,0.3,3.8,18.2
2008020308,20081125,Dustin Brown,LAK,CGY,9.34,JOUABLE,0,0.477,0.2,4.9,19.5
2008020309,20081126,Thomas Vanek,BUF,BOS,8.63,JOUABLE,0,0.551,0.7,4.0,17.5
2008020310,20081126,Trent Hunter,NYI,PIT,7.56,JOUABLE,1,0.395,0.5,3.5,16.6
2008020310,20081126,Sidney Crosby,PIT,NYI,8.63,JOUABLE,1,0.431,0.3,3.5,22.8
2008020310,20081126,Evgeni Malkin,PIT,NYI,8.63,JOUABLE,1,0.381,0.4,3.7,22.5
2008020311,20081126,Alex Ovechkin,WSH,ATL,9.94,SAFE,1,0.835,1.1,5.3,22.5
2008020312,20081126,Ray Whitney,CAR,PHI,8.11,JOUABLE,0,0.509,0.6,4.0,19.2
2008020312,20081126,Eric Staal,CAR,PHI,8.63,JOUABLE,0,0.403,0.2,3.7,21.8
2008020312,20081126,Jeff Carter,PHI,CAR,9.11,JOUABLE,0,0.39,0.2,5.4,20.5
2008020313,20081126,Olli Jokinen,ARI,CBJ,8.87,JOUABLE,0,0.486,0.6,3.5,18.2
2008020313,20081126,R.J. Umberger,CBJ,ARI,7.56,JOUABLE,0,0.404,0.4,3.2,17.9
2008020314,20081126,Chris Drury,NYR,TBL,8.87,JOUABLE,0,0.454,0.7,3.4,21.9
2008020314,20081126,Scott Gomez,NYR,TBL,8.63,JOUABLE,0,0.435,0.6,3.9,23.4
2008020315,20081126,David Booth,FLA,NJD,7.84,JOUABLE,1,0.551,0.6,4.0,18.1
2008020315,20081126,Zach Parise,NJD,FLA,7.56,JOUABLE,0,0.349,0.1,4.2,20.7
2008020316,20081126,Marian Hossa,DET,MTL,8.37,JOUABLE,0,0.433,0.3,3.9,18.7
2008020316,20081126,Henrik Zetterberg,DET,MTL,8.63,JOUABLE,0,0.446,0.3,3.4,21.2
2008020319,20081126,Dustin Brown,LAK,EDM,9.34,JOUABLE,0,0.488,0.2,5.3,18.9
2008020320,20081126,Patrick Sharp,CHI,SJS,7.84,JOUABLE,0,0.414,0.5,3.2,18.9
2008020320,20081126,Joe Pavelski,SJS,CHI,9.11,JOUABLE,0,0.554,1.0,3.6,19.3
2008020321,20081127,Daniel Alfredsson,OTT,TOR,8.87,JOUABLE,0,0.289,0.1,3.4,21.2
2008020321,20081127,Dany Heatley,OTT,TOR,10.83,ELITE,0,0.51,0.5,2.9,22.1
2008020321,20081127,Jason Spezza,OTT,TOR,10.58,ELITE,0,0.401,0.5,3.1,21.5
2008020321,20081127,Niklas Hagman,TOR,OTT,7.84,JOUABLE,0,0.403,0.4,3.6,18.3
2008020322,20081127,Jarome Iginla,CGY,VAN,7.56,JOUABLE,0,0.38,0.6,3.5,21.2
2008020322,20081127,Daniel Sedin,VAN,CGY,9.94,SAFE,1,0.527,0.6,3.6,20.4
2008020324,20081128,Ray Whitney,CAR,PHI,8.11,JOUABLE,0,0.516,0.7,3.7,19.3
2008020324,20081128,Eric Staal,CAR,PHI,7.84,JOUABLE,0,0.382,0.2,3.4,21.5
2008020324,20081128,Jeff Carter,PHI,CAR,8.11,JOUABLE,1,0.369,0.2,5.3,20.5
2008020326,20081128,Ryan Smyth,COL,ARI,7.84,JOUABLE,1,0.321,0.3,2.7,20.1
2008020327,20081128,Corey Perry,ANA,CHI,7.56,JOUABLE,0,0.417,0.2,3.5,19.3
2008020328,20081128,Alex Ovechkin,WSH,MTL,8.11,JOUABLE,1,0.887,1.1,5.7,22.4
2008020329,20081128,Thomas Vanek,BUF,PIT,9.11,JOUABLE,1,0.554,0.7,3.8,17.3
2008020329,20081128,Sidney Crosby,PIT,BUF,10.58,ELITE,1,0.464,0.4,3.9,23.7
2008020329,20081128,Jordan Staal,PIT,BUF,8.63,JOUABLE,0,0.389,0.5,2.2,19.8
2008020329,20081128,Evgeni Malkin,PIT,BUF,9.11,JOUABLE,0,0.347,0.3,3.1,22.7
2008020330,20081128,Jason Arnott,NSH,ATL,7.84,JOUABLE,1,0.362,0.4,3.6,18.5
2008020331,20081128,Chris Drury,NYR,FLA,8.87,JOUABLE,0,0.477,0.7,3.8,22.1
2008020331,20081128,Scott Gomez,NYR,FLA,8.11,JOUABLE,0,0.407,0.5,3.8,23.2
2008020332,20081128,Marian Hossa,DET,CBJ,8.87,JOUABLE,1,0.461,0.3,4.0,18.5
2008020332,20081128,Henrik Zetterberg,DET,CBJ,9.55,SAFE,1,0.451,0.3,3.5,21.3
2008020333,20081128,Joe Pavelski,SJS,DAL,8.11,JOUABLE,1,0.481,0.8,3.6,19.4
2008020333,20081128,Patrick Marleau,SJS,DAL,7.56,JOUABLE,0,0.413,0.5,3.9,21.6
2008020335,20081129,Dustin Brown,LAK,CHI,7.84,JOUABLE,0,0.446,0.1,5.0,18.9
2008020336,20081129,Marian Hossa,DET,BOS,8.37,JOUABLE,0,0.51,0.3,4.3,18.5
2008020336,20081129,Henrik Zetterberg,DET,BOS,8.63,JOUABLE,0,0.391,0.2,3.8,21.1
2008020337,20081129,Mike Richards,PHI,TOR,8.87,JOUABLE,1,0.25,0.3,3.4,22.1
2008020337,20081129,Jeff Carter,PHI,TOR,10.83,ELITE,0,0.434,0.3,5.7,20.4
2008020337,20081129,Niklas Hagman,TOR,PHI,7.56,JOUABLE,0,0.408,0.4,3.6,18.7
2008020338,20081129,Thomas Vanek,BUF,MTL,8.63,JOUABLE,1,0.615,0.8,3.8,17.7
2008020338,20081129,Alex Kovalev,MTL,BUF,9.55,SAFE,0,0.337,0.1,2.9,20.3
2008020338,20081129,Saku Koivu,MTL,BUF,7.56,JOUABLE,0,0.285,0.5,2.4,18.3
2008020339,20081129,Dany Heatley,OTT,NYI,9.55,SAFE,1,0.538,0.5,3.1,22.0
2008020339,20081129,Jason Spezza,OTT,NYI,8.87,JOUABLE,0,0.392,0.5,3.1,21.6
2008020340,20081129,Alex Ovechkin,WSH,CBJ,8.63,JOUABLE,0,0.94,1.2,6.1,22.4
2008020341,20081129,Zach Parise,NJD,PIT,8.11,JOUABLE,0,0.329,0.1,4.4,20.5
2008020341,20081129,Sidney Crosby,PIT,NJD,9.55,SAFE,1,0.463,0.4,4.1,23.8
2008020341,20081129,Evgeni Malkin,PIT,NJD,7.56,JOUABLE,0,0.305,0.2,2.8,22.7
2008020344,20081129,Joe Pavelski,SJS,ARI,8.11,JOUABLE,1,0.425,0.7,3.3,19.4
2008020344,20081129,Devin Setoguchi,SJS,ARI,7.56,JOUABLE,0,0.574,0.8,4.3,17.2
2008020344,20081129,Patrick Marleau,SJS,ARI,9.55,SAFE,0,0.428,0.6,3.9,21.1
2008020345,20081129,Jarome Iginla,CGY,VAN,7.56,JOUABLE,0,0.342,0.5,3.7,20.9
2008020345,20081129,Daniel Sedin,VAN,CGY,9.94,SAFE,0,0.53,0.6,3.5,20.7
2008020346,20081130,David Booth,FLA,NYR,9.34,JOUABLE,0,0.571,0.5,4.6,19.1
2008020346,20081130,Chris Drury,NYR,FLA,8.37,JOUABLE,0,0.432,0.7,3.8,22.6
2008020347,20081130,Brad Boyes,STL,ATL,8.11,JOUABLE,1,0.333,0.4,2.6,20.1
2008020349,20081130,Corey Perry,ANA,CAR,8.63,JOUABLE,0,0.431,0.2,3.5,19.1
2008020349,20081130,Ryan Getzlaf,ANA,CAR,8.37,JOUABLE,1,0.428,0.4,3.4,19.9
2008020349,20081130,Ray Whitney,CAR,ANA,8.11,JOUABLE,0,0.486,0.7,3.8,19.5
2008020349,20081130,Eric Staal,CAR,ANA,8.87,JOUABLE,0,0.468,0.4,3.7,21.2
2008020349,20081130,Tuomo Ruutu,CAR,ANA,7.84,JOUABLE,0,0.459,1.0,3.0,18.5
2008020350,20081201,Thomas Vanek,BUF,NSH,9.11,JOUABLE,0,0.729,1.0,3.8,17.8
2008020350,20081201,Jason Arnott,NSH,BUF,8.87,JOUABLE,1,0.321,0.3,3.8,18.5
2008020351,20081201,Daniel Sedin,VAN,CBJ,9.11,JOUABLE,0,0.485,0.5,3.5,20.7
2008020352,20081201,Marian Hossa,DET,ANA,9.34,JOUABLE,1,0.585,0.6,4.5,18.3
2008020352,20081201,Henrik Zetterberg,DET,ANA,8.63,JOUABLE,0,0.385,0.2,3.9,20.9
2008020353,20081201,Mikko Koivu,MIN,COL,7.56,JOUABLE,1,0.348,0.2,3.6,21.9
2008020354,20081201,Dustin Brown,LAK,TOR,9.75,SAFE,0,0.449,0.3,4.7,19.0
2008020354,20081201,Patrick O'Sullivan,LAK,TOR,8.11,JOUABLE,0,0.316,0.2,3.1,18.6
2008020354,20081201,Alex Frolov,LAK,TOR,7.84,JOUABLE,1,0.342,0.4,1.6,18.3
2008020355,20081202,Jeff Carter,PHI,TBL,9.55,SAFE,1,0.448,0.3,5.4,20.2
2008020356,20081202,Alex Ovechkin,WSH,FLA,9.11,JOUABLE,0,0.917,1.3,6.1,23.0
2008020357,20081202,Alex Kovalev,MTL,ATL,7.56,JOUABLE,0,0.303,0.1,2.8,20.4
2008020358,20081202,Jarome Iginla,CGY,DAL,8.11,JOUABLE,0,0.361,0.5,3.8,20.8
2008020359,20081202,Dustin Brown,LAK,ARI,8.63,JOUABLE,0,0.419,0.3,4.5,19.2
2008020360,20081202,Joe Pavelski,SJS,TOR,8.37,JOUABLE,1,0.42,0.8,2.9,19.2
2008020360,20081202,Devin Setoguchi,SJS,TOR,7.56,JOUABLE,1,0.573,0.8,4.0,17.2
2008020360,20081202,Patrick Marleau,SJS,TOR,9.55,SAFE,0,0.413,0.6,3.7,20.8
2008020361,20081203,Daniel Alfredsson,OTT,ATL,7.84,JOUABLE,1,0.255,0.1,3.1,21.5
2008020361,20081203,Dany Heatley,OTT,ATL,10.28,SAFE,1,0.537,0.5,3.2,21.9
2008020361,20081203,Jason Spezza,OTT,ATL,9.75,SAFE,1,0.39,0.5,3.0,21.2
2008020362,20081203,Chris Drury,NYR,PIT,8.37,JOUABLE,0,0.43,0.7,3.8,23.0
2008020362,20081203,Sidney Crosby,PIT,NYR,9.11,JOUABLE,0,0.473,0.4,4.0,23.6
2008020363,20081203,Mikko Koivu,MIN,STL,7.56,JOUABLE,0,0.378,0.3,3.7,22.4
2008020363,20081203,Brad Boyes,STL,MIN,8.63,JOUABLE,0,0.468,0.6,3.1,20.0
2008020367,20081204,Zach Parise,NJD,PHI,7.56,JOUABLE,1,0.31,0.1,4.2,20.2
2008020367,20081204,Mike Richards,PHI,NJD,8.63,JOUABLE,0,0.333,0.6,4.0,22.3
2008020367,20081204,Jeff Carter,PHI,NJD,9.94,SAFE,0,0.476,0.4,5.2,20.9
2008020368,20081204,Trent Hunter,NYI,WSH,8.11,JOUABLE,1,0.447,0.5,3.6,17.0
2008020368,20081204,Alex Ovechkin,WSH,NYI,10.58,ELITE,1,0.869,1.1,6.3,23.8
2008020369,20081204,Ray Whitney,CAR,PIT,8.11,JOUABLE,0,0.461,0.6,3.5,19.1
2008020369,20081204,Eric Staal,CAR,PIT,8.87,JOUABLE,0,0.499,0.4,3.8,20.6
2008020369,20081204,Sidney Crosby,PIT,CAR,9.94,SAFE,0,0.508,0.5,3.9,23.4
2008020369,20081204,Jordan Staal,PIT,CAR,7.84,JOUABLE,0,0.34,0.4,2.7,20.2
2008020369,20081204,Evgeni Malkin,PIT,CAR,8.11,JOUABLE,0,0.34,0.4,2.8,22.9
2008020370,20081204,Phil Kessel,BOS,TBL,7.56,JOUABLE,1,0.333,0.4,3.4,16.4
2008020371,20081204,Thomas Vanek,BUF,FLA,8.11,JOUABLE,0,0.697,1.0,3.4,18.0
2008020372,20081204,Marian Hossa,DET,VAN,9.34,JOUABLE,0,0.578,0.5,4.4,18.1
2008020372,20081204,Henrik Zetterberg,DET,VAN,8.63,JOUABLE,0,0.387,0.3,3.6,20.6
2008020372,20081204,Daniel Sedin,VAN,DET,8.11,JOUABLE,0,0.436,0.4,3.3,20.3
2008020374,20081204,Nik Antropov,TOR,ARI,8.11,JOUABLE,0,0.42,0.5,3.6,17.5
2008020375,20081204,Joe Pavelski,SJS,CBJ,7.84,JOUABLE,0,0.504,0.8,3.1,18.9
2008020375,20081204,Patrick Marleau,SJS,CBJ,8.63,JOUABLE,1,0.389,0.5,3.7,20.5
2008020376,20081205,Mikko Koivu,MIN,VAN,8.63,JOUABLE,1,0.389,0.3,3.8,22.7
2008020376,20081205,Daniel Sedin,VAN,MIN,7.84,JOUABLE,0,0.442,0.4,3.5,19.9
2008020377,20081205,Jarome Iginla,CGY,STL,7.56,JOUABLE,1,0.325,0.4,3.7,20.7
