game_id,date,name,team,opp,sog_score,hit_sog,actual_sog,pp1,is_home,sog_l10,atoi_l10,ixg_l10,hdcf_l10,season_g,sa_g,sog_x_atoi
2008020132,20081028,Joe Pavelski,SJS,PIT,4.75,0,2,0,1,3.11,18.7,0.2954,0.44,0.333,33.7,58.04
2008020132,20081028,Patrick Marleau,SJS,PIT,9.75,0,0,1,1,4.11,22.5,0.4847,0.78,0.556,33.7,92.61
2008020132,20081028,Joe Thornton,SJS,PIT,2.25,1,3,0,1,1.67,21.1,0.222,0.33,0.111,33.7,35.21
2008020133,20081029,John Madden,NJD,TOR,2.25,0,2,0,1,2.75,18.7,0.203,0.12,0.375,28.0,51.37
2008020133,20081029,Travis Zajac,NJD,TOR,5.25,0,2,1,1,3.0,18.8,0.3374,0.5,0.125,28.0,56.37
2008020133,20081029,Zach Parise,NJD,TOR,7.75,0,2,1,1,4.25,18.7,0.3837,0.5,0.75,28.0,79.58
2008020133,20081029,Jamie Langenbrunner,NJD,TOR,-0.25,1,4,0,1,1.86,16.3,0.124,0.14,0.143,28.0,30.3
2008020133,20081029,Patrik Elias,NJD,TOR,7.75,1,3,1,1,4.62,18.2,0.4106,0.88,0.25,28.0,84.15
2008020133,20081029,Nik Antropov,TOR,NJD,4.0,0,2,1,0,2.78,17.5,0.4338,0.44,0.444,24.9,48.51
2008020133,20081029,Dominic Moore,TOR,NJD,3.5,1,3,1,0,2.22,16.5,0.4053,0.56,0.222,24.9,36.63
2008020133,20081029,Niklas Hagman,TOR,NJD,4.5,1,3,0,0,3.89,18.1,0.2543,0.11,0.222,24.9,70.27
2008020133,20081029,Jason Blake,TOR,NJD,7.0,1,4,1,0,4.12,17.9,0.4394,0.75,0.125,24.9,73.74
2008020133,20081029,Mikhail Grabovski,TOR,NJD,-0.5,0,1,0,0,1.89,16.5,0.188,0.22,0.111,24.9,31.18
2008020134,20081029,Brenden Morrow,DAL,MIN,6.75,1,6,1,1,3.44,21.2,0.4709,0.33,0.333,29.6,72.94
2008020134,20081029,Mike Ribeiro,DAL,MIN,2.25,0,2,1,1,1.33,19.9,0.3031,0.56,0.111,29.6,26.48
2008020134,20081029,Brad Richards,DAL,MIN,3.25,1,3,0,1,2.78,20.1,0.1543,0.11,0.222,29.6,55.93
2008020134,20081029,Mike Modano,DAL,MIN,4.75,0,0,1,1,3.0,18.4,0.2372,0.11,0.444,29.6,55.3
2008020134,20081029,Loui Eriksson,DAL,MIN,-0.25,0,2,0,1,1.78,18.0,0.2184,0.22,0.444,29.6,31.98
2008020134,20081029,Stephane Veilleux,MIN,DAL,1.0,0,2,0,0,2.14,17.5,0.1463,0.14,0.143,26.4,37.49
2008020134,20081029,Eric Belanger,MIN,DAL,1.5,0,2,0,0,2.14,18.4,0.1789,0.0,0.286,26.4,39.47
2008020134,20081029,Andrew Brunette,MIN,DAL,2.0,0,2,1,0,1.0,18.1,0.3126,0.57,0.429,26.4,18.14
2008020134,20081029,Antti Miettinen,MIN,DAL,6.5,0,0,1,0,3.14,20.1,0.4356,0.43,0.857,26.4,63.04
2008020134,20081029,Mikko Koivu,MIN,DAL,6.0,1,5,1,0,3.14,21.8,0.2604,0.43,0.143,26.4,68.67
2008020135,20081029,Teemu Selanne,ANA,DET,4.25,1,4,1,1,2.7,16.8,0.4043,0.4,0.3,28.6,45.37
2008020135,20081029,Samuel Pahlsson,ANA,DET,0.25,0,0,0,1,1.7,18.1,0.1613,0.1,0.2,28.6,30.77
2008020135,20081029,Corey Perry,ANA,DET,4.75,1,4,1,1,3.2,16.4,0.2886,0.1,0.2,28.6,52.5
2008020135,20081029,Ryan Getzlaf,ANA,DET,4.25,1,5,1,1,2.67,17.5,0.3809,0.44,0.333,28.6,46.75
2008020135,20081029,Marian Hossa,DET,ANA,6.5,1,3,0,0,4.44,18.0,0.32,0.11,0.556,32.9,80.14
2008020135,20081029,Pavel Datsyuk,DET,ANA,4.0,1,3,0,0,2.78,20.0,0.2297,0.22,0.111,32.9,55.62
2008020135,20081029,Henrik Zetterberg,DET,ANA,8.5,1,5,1,0,4.71,19.5,0.387,0.29,0.714,32.9,91.91
2008020136,20081030,Ales Kotalik,BUF,TBL,5.75,1,8,1,1,3.22,16.0,0.3163,0.22,0.444,37.5,51.69
2008020136,20081030,Daniel Paille,BUF,TBL,0.75,0,1,0,1,1.67,16.5,0.1918,0.11,0.111,37.5,27.5
2008020136,20081030,Derek Roy,BUF,TBL,6.75,1,4,1,1,3.0,23.6,0.1964,0.22,0.111,37.5,70.73
2008020136,20081030,Thomas Vanek,BUF,TBL,9.25,0,2,1,1,4.78,19.9,0.6363,1.11,0.889,37.5,94.93
2008020136,20081030,Clarke MacArthur,BUF,TBL,0.75,0,2,0,1,1.44,16.2,0.1687,0.33,0.444,37.5,23.34
2008020136,20081030,Jason Pominville,BUF,TBL,3.75,1,4,0,1,2.22,21.0,0.1674,0.11,0.222,37.5,46.56
2008020136,20081030,Martin St. Louis,TBL,BUF,2.5,1,4,0,0,2.12,21.4,0.17,0.0,0.125,28.4,45.38
2008020136,20081030,Jussi Jokinen,TBL,BUF,-0.5,1,3,0,0,1.5,17.5,0.1449,0.0,0.125,28.4,26.32
2008020136,20081030,Vinny Prospal,TBL,BUF,4.0,1,3,1,0,2.62,18.9,0.3277,0.25,0.25,28.4,49.58
2008020136,20081030,Vincent Lecavalier,TBL,BUF,7.5,1,6,1,0,4.12,19.3,0.4166,0.38,0.625,28.4,79.66
2008020137,20081030,Vyacheslav Kozlov,ATL,NYR,-0.5,0,2,0,0,1.22,16.3,0.1409,0.0,0.333,28.4,19.92
2008020137,20081030,Ilya Kovalchuk,ATL,NYR,5.0,0,2,1,0,2.56,21.7,0.2621,0.22,0.333,28.4,55.41
2008020137,20081030,Bryan Little,ATL,NYR,1.0,0,2,0,0,2.0,17.5,0.2337,0.11,0.444,28.4,34.98
2008020137,20081030,Todd White,ATL,NYR,1.5,0,2,0,0,2.11,18.5,0.1482,0.0,0.222,28.4,39.0
2008020137,20081030,Chris Drury,NYR,ATL,6.25,1,3,1,1,2.8,20.3,0.2633,0.4,0.167,35.7,56.74
2008020137,20081030,Scott Gomez,NYR,ATL,9.25,0,1,1,1,4.0,22.8,0.3086,0.3,0.25,35.7,91.26
2008020138,20081030,Doug Weight,NYI,PHI,4.0,0,0,1,0,2.0,19.4,0.3155,0.5,0.25,30.8,38.75
2008020138,20081030,Trent Hunter,NYI,PHI,2.5,1,3,0,0,2.75,17.6,0.3116,0.38,0.5,30.8,48.41
2008020138,20081030,Bill Guerin,NYI,PHI,7.5,1,3,1,0,4.12,17.6,0.3754,0.5,0.25,30.8,72.79
2008020138,20081030,Simon Gagne,PHI,NYI,6.75,0,0,1,1,2.75,20.4,0.4161,0.75,0.875,32.2,56.15
2008020138,20081030,Joffrey Lupul,PHI,NYI,2.75,0,1,0,1,2.44,16.9,0.2576,0.33,0.556,32.2,41.33
2008020138,20081030,Mike Richards,PHI,NYI,4.25,0,2,0,1,2.33,22.8,0.2817,0.11,0.444,32.2,53.12
2008020138,20081030,Jeff Carter,PHI,NYI,9.25,1,6,1,1,4.11,21.3,0.3106,0.11,0.667,32.2,87.57
2008020138,20081030,Scott Hartnell,PHI,NYI,4.25,1,3,1,1,2.22,17.9,0.3108,0.44,0.444,32.2,39.87
2008020138,20081030,Mike Knuble,PHI,NYI,0.75,0,2,0,1,1.56,16.8,0.216,0.11,0.444,32.2,26.13
