game_id,date,season,name,team,opp,qs_v10,scored,pp1,is_home,is_b2b,opp_is_b2b,ixg_l10,hdcf_l10,sog_l10,atoi_l10,season_g,ga_g,hdca_g,l3_goals,l5_goals,l3_scored,l5_scored,l10_goals,l10_scored,consec_goals,luck_factor
2008020379,20081205,2008,Alex Frolov,LAK,EDM,9.109,1,1,1,0,0,0.3476,0.4,1.6,18.1,0.417,2.9,2.4,3.0,4.0,3,4,5.0,5,3,1.438
2008020380,20081206,2008,Nik Antropov,TOR,WSH,9.751,1,1,1,0,0,0.3356,0.3,3.1,17.8,0.36,3.8,1.9,0.0,1.0,0,1,4.0,4,0,1.192
2008020380,20081206,2008,Niklas Hagman,TOR,WSH,7.56,0,0,1,0,0,0.2786,0.4,3.0,18.9,0.32,3.8,1.9,1.0,1.0,1,1,2.0,2,0,0.718
2008020380,20081206,2008,Lee Stempniak,TOR,WSH,6.44,0,0,1,0,0,0.2558,0.2,2.7,17.7,0.2,3.8,1.9,0.0,1.0,0,1,2.0,2,0,0.782
2008020380,20081206,2008,Mikhail Grabovski,TOR,WSH,9.941,0,1,1,0,0,0.3434,0.4,1.5,18.4,0.36,3.8,1.9,1.0,1.0,1,1,2.0,2,0,0.582
2008020380,20081206,2008,Matt Stajan,TOR,WSH,6.164,0,0,1,0,0,0.29,0.2,1.1,16.7,0.292,3.8,1.9,1.0,1.0,1,1,4.0,4,0,1.379
2008020380,20081206,2008,Nicklas Backstrom,WSH,TOR,10.439,0,1,0,0,0,0.4025,0.4,2.4,19.8,0.269,3.6,2.6,2.0,2.0,2,2,6.0,6,2,1.491
2008020380,20081206,2008,Tomas Fleischmann,WSH,TOR,9.335,0,1,0,0,0,0.3099,0.3,1.6,16.2,0.385,3.6,2.6,1.0,2.0,1,2,5.0,5,0,1.613
2008020380,20081206,2008,Brooks Laich,WSH,TOR,5.894,0,0,0,0,0,0.2748,0.4,2.0,17.6,0.192,3.6,2.6,0.0,0.0,0,0,1.0,1,0,0.364
2008020380,20081206,2008,Alex Ovechkin,WSH,TOR,11.631,0,1,0,0,0,0.7703,1.0,6.9,23.5,0.583,3.6,2.6,1.0,5.0,1,3,9.0,6,1,1.168
2008020380,20081206,2008,Viktor Kozlov,WSH,TOR,5.127,0,0,0,0,0,0.2157,0.0,2.3,18.5,0.238,3.6,2.6,2.0,3.0,2,3,4.0,4,2,1.854
2008020381,20081206,2008,Robert Lang,MTL,NJD,9.549,0,1,1,0,0,0.4224,0.4,2.5,17.8,0.32,2.9,3.0,2.0,2.0,2,2,4.0,4,2,0.947
2008020381,20081206,2008,Chris Higgins,MTL,NJD,5.127,0,0,1,0,0,0.2331,0.1,2.3,16.9,0.263,2.9,3.0,0.0,1.0,0,1,1.0,1,0,0.429
2008020381,20081206,2008,Alex Kovalev,MTL,NJD,9.751,0,1,1,0,0,0.3448,0.1,3.0,20.0,0.2,2.9,3.0,0.0,0.0,0,0,0.0,0,0,0.0
2008020381,20081206,2008,Saku Koivu,MTL,NJD,7.836,0,1,1,0,0,0.2739,0.4,1.8,18.4,0.28,2.9,3.0,0.0,0.0,0,0,1.0,1,0,0.365
2008020381,20081206,2008,Tomas Plekanec,MTL,NJD,3.715,0,0,1,0,0,0.1345,0.0,2.4,17.3,0.24,2.9,3.0,1.0,2.0,1,2,2.0,2,0,1.487
2008020381,20081206,2008,Dainius Zubrus,NJD,MTL,2.458,0,0,0,0,0,0.1599,0.2,1.9,16.5,0.261,2.3,2.6,0.0,4.0,0,1,4.0,1,0,2.502
2008020381,20081206,2008,Brian Rolston,NJD,MTL,7.836,0,1,0,0,0,0.4158,0.4,2.8,16.3,0.2,2.3,2.6,1.0,1.0,1,1,1.0,1,0,0.481
2008020381,20081206,2008,Zach Parise,NJD,MTL,9.335,1,1,0,0,0,0.3376,0.1,4.4,20.2,0.609,2.3,2.6,1.0,2.0,1,2,4.0,4,1,1.185
2008020381,20081206,2008,Patrik Elias,NJD,MTL,4.665,0,0,0,0,0,0.2537,0.1,3.7,19.6,0.435,2.3,2.6,2.0,2.0,1,1,6.0,4,1,2.365
2008020381,20081206,2008,Brian Gionta,NJD,MTL,5.374,0,1,0,0,0,0.3106,0.2,3.5,16.9,0.318,2.3,2.6,1.0,3.0,1,3,5.0,5,0,1.61
2008020382,20081206,2008,Daniel Alfredsson,OTT,PIT,5.63,0,0,1,0,0,0.2633,0.1,3.1,21.5,0.318,2.4,2.3,2.0,3.0,2,3,4.0,4,2,1.519
2008020382,20081206,2008,Dany Heatley,OTT,PIT,10.119,0,1,1,0,0,0.5256,0.5,3.3,21.6,0.565,2.4,2.3,2.0,3.0,2,3,4.0,4,2,0.761
2008020382,20081206,2008,Jason Spezza,OTT,PIT,8.626,1,1,1,0,0,0.3759,0.4,3.2,21.0,0.348,2.4,2.3,1.0,2.0,1,2,3.0,3,1,0.798
2008020382,20081206,2008,Sidney Crosby,PIT,OTT,10.119,0,1,0,0,0,0.456,0.4,3.5,23.2,0.52,2.2,2.5,3.0,6.0,1,3,9.0,5,0,1.974
2008020382,20081206,2008,Jordan Staal,PIT,OTT,7.56,1,1,0,0,0,0.3576,0.3,2.4,20.4,0.32,2.2,2.5,1.0,1.0,1,1,3.0,2,0,0.839
2008020382,20081206,2008,Evgeni Malkin,PIT,OTT,6.44,1,0,0,0,0,0.3151,0.3,2.8,22.6,0.4,2.2,2.5,0.0,3.0,0,1,5.0,3,0,1.587
2008020382,20081206,2008,Miroslav Satan,PIT,OTT,3.715,0,0,0,0,0,0.2276,0.2,1.9,17.7,0.4,2.2,2.5,1.0,1.0,1,1,2.0,2,1,0.879
2008020383,20081206,2008,Jason Williams,ATL,NYI,4.665,0,0,0,0,0,0.135,0.1,1.5,16.7,0.28,3.3,2.5,1.0,1.0,1,1,1.0,1,0,0.741
2008020383,20081206,2008,Vyacheslav Kozlov,ATL,NYI,9.335,0,1,0,0,0,0.3623,0.4,1.8,17.6,0.48,3.3,2.5,0.0,1.0,0,1,4.0,4,0,1.104
2008020383,20081206,2008,Ilya Kovalchuk,ATL,NYI,9.941,1,1,0,0,0,0.2757,0.1,3.1,21.5,0.32,3.3,2.5,0.0,1.0,0,1,2.0,2,0,0.725
2008020383,20081206,2008,Bryan Little,ATL,NYI,4.891,1,0,0,0,0,0.2058,0.1,1.7,17.2,0.4,3.3,2.5,0.0,1.0,0,1,2.0,2,0,0.972
2008020383,20081206,2008,Todd White,ATL,NYI,3.881,0,0,0,0,0,0.1298,0.1,1.8,17.2,0.28,3.3,2.5,0.0,1.0,0,1,3.0,2,0,2.311
2008020383,20081206,2008,Doug Weight,NYI,ATL,5.127,0,0,1,0,0,0.1005,0.1,1.7,19.7,0.2,3.7,2.7,0.0,1.0,0,1,2.0,2,0,1.99
2008020383,20081206,2008,Andy Hilbert,NYI,ATL,4.891,0,0,1,0,0,0.1612,0.1,2.5,17.9,0.24,3.7,2.7,1.0,1.0,1,1,3.0,3,0,1.861
2008020383,20081206,2008,Trent Hunter,NYI,ATL,10.713,0,1,1,0,0,0.4715,0.6,3.3,17.1,0.44,3.7,2.7,2.0,4.0,2,4,5.0,5,2,1.06
2008020383,20081206,2008,Bill Guerin,NYI,ATL,9.549,1,1,1,0,0,0.243,0.3,3.2,18.9,0.36,3.7,2.7,0.0,2.0,0,2,4.0,4,0,1.646
2008020384,20081206,2008,Ray Whitney,CAR,PHI,9.751,0,1,1,0,0,0.4641,0.6,3.5,19.0,0.269,2.4,2.8,0.0,0.0,0,0,3.0,2,0,0.646
2008020384,20081206,2008,Rod Brind'Amour,CAR,PHI,3.881,0,0,1,0,0,0.177,0.1,2.0,20.2,0.269,2.4,2.8,0.0,0.0,0,0,2.0,2,0,1.13
2008020384,20081206,2008,Eric Staal,CAR,PHI,10.285,0,1,1,0,0,0.5104,0.5,4.0,20.4,0.308,2.4,2.8,0.0,0.0,0,0,3.0,1,0,0.588
2008020384,20081206,2008,Tuomo Ruutu,CAR,PHI,9.109,0,1,1,0,0,0.3978,0.8,2.5,18.2,0.391,2.4,2.8,2.0,3.0,2,3,4.0,4,1,1.006
2008020384,20081206,2008,Simon Gagne,PHI,CAR,5.63,0,0,0,0,0,0.1456,0.1,2.2,19.9,0.542,3.0,2.9,0.0,2.0,0,1,3.0,2,0,2.06
2008020384,20081206,2008,Mike Richards,PHI,CAR,10.945,1,1,0,0,0,0.3346,0.6,3.9,21.9,0.4,3.0,2.9,4.0,4.0,2,2,5.0,3,0,1.494
2008020384,20081206,2008,Jeff Carter,PHI,CAR,11.433,1,1,0,0,0,0.4713,0.5,4.7,20.9,0.72,3.0,2.9,2.0,3.0,1,2,8.0,6,0,1.697
2008020384,20081206,2008,Scott Hartnell,PHI,CAR,4.891,0,0,0,0,0,0.2065,0.2,3.1,17.2,0.24,3.0,2.9,0.0,0.0,0,0,2.0,2,0,0.969
2008020384,20081206,2008,Mike Knuble,PHI,CAR,5.63,0,0,0,0,0,0.2129,0.1,2.3,19.5,0.4,3.0,2.9,0.0,0.0,0,0,4.0,3,0,1.879
2008020385,20081206,2008,Marc Savard,BOS,FLA,3.715,0,0,0,0,0,0.2117,0.3,2.0,19.2,0.333,2.5,1.5,0.0,0.0,0,0,2.0,2,0,0.945
2008020385,20081206,2008,David Krejci,BOS,FLA,2.861,0,0,0,0,0,0.1686,0.3,1.8,16.7,0.333,2.5,1.5,3.0,3.0,3,3,5.0,5,3,2.966
2008020385,20081206,2008,Phil Kessel,BOS,FLA,8.873,1,1,0,0,0,0.4307,0.5,3.4,16.8,0.583,2.5,1.5,4.0,5.0,3,4,7.0,6,4,1.625
2008020385,20081206,2008,Gregory Campbell,FLA,BOS,3.419,0,1,1,0,0,0.2404,0.2,1.6,16.9,0.3,1.9,2.3,3.0,3.0,3,3,4.0,4,3,1.664
2008020386,20081206,2008,Jonathan Toews,CHI,DET,3.561,1,0,0,0,0,0.1556,0.0,2.2,18.8,0.217,2.6,1.9,1.0,3.0,1,2,4.0,3,1,2.571
2008020386,20081206,2008,Patrick Sharp,CHI,DET,8.626,1,1,0,0,0,0.3515,0.2,3.2,19.6,0.609,2.6,1.9,2.0,4.0,2,3,5.0,4,2,1.422
2008020386,20081206,2008,Martin Havlat,CHI,DET,3.561,0,0,0,0,0,0.1302,0.0,2.6,17.5,0.304,2.6,1.9,1.0,1.0,1,1,2.0,2,1,1.536
2008020386,20081206,2008,Patrick Kane,CHI,DET,8.626,0,1,0,0,0,0.3186,0.3,2.8,19.4,0.522,2.6,1.9,1.0,2.0,1,2,5.0,4,0,1.569
2008020386,20081206,2008,Kris Versteeg,CHI,DET,5.894,0,1,0,0,0,0.2533,0.3,2.4,17.8,0.304,2.6,1.9,0.0,0.0,0,0,4.0,3,0,1.579
2008020386,20081206,2008,Mikael Samuelsson,DET,CHI,4.891,0,0,1,0,0,0.1793,0.1,3.4,16.5,0.2,3.1,2.8,0.0,0.0,0,0,2.0,2,0,1.115
2008020386,20081206,2008,Marian Hossa,DET,CHI,11.224,1,1,1,0,0,0.5483,0.4,4.9,18.0,0.56,3.1,2.8,1.0,3.0,1,2,6.0,4,0,1.094
2008020386,20081206,2008,Daniel Cleary,DET,CHI,5.894,0,0,1,0,0,0.2522,0.1,2.4,17.4,0.235,3.1,2.8,2.0,2.0,1,1,2.0,1,1,0.793
2008020386,20081206,2008,Johan Franzen,DET,CHI,7.281,0,0,1,0,0,0.2675,0.3,2.1,18.6,0.55,3.1,2.8,1.0,2.0,1,2,4.0,4,0,1.495
2008020386,20081206,2008,Pavel Datsyuk,DET,CHI,10.119,0,1,1,0,0,0.3758,0.3,3.0,19.1,0.32,3.1,2.8,0.0,0.0,0,0,3.0,3,0,0.798
2008020386,20081206,2008,Henrik Zetterberg,DET,CHI,8.626,1,0,1,0,0,0.2587,0.2,3.0,20.6,0.478,3.1,2.8,0.0,1.0,0,1,1.0,1,0,0.387
2008020387,20081206,2008,Ales Kotalik,BUF,TBL,9.109,0,1,0,0,0,0.2861,0.1,3.8,16.4,0.333,3.4,2.6,1.0,1.0,1,1,2.0,2,1,0.699
2008020387,20081206,2008,Derek Roy,BUF,TBL,9.751,1,1,0,0,0,0.2585,0.1,2.7,20.6,0.24,3.4,2.6,0.0,2.0,0,1,4.0,3,0,1.547
2008020387,20081206,2008,Thomas Vanek,BUF,TBL,11.37,1,1,0,0,0,0.6422,1.0,3.1,18.2,0.72,3.4,2.6,2.0,3.0,1,2,6.0,4,0,0.934
2008020387,20081206,2008,Jason Pominville,BUF,TBL,6.719,0,0,0,0,0,0.1993,0.2,2.5,20.1,0.32,3.4,2.6,0.0,0.0,0,0,3.0,3,0,1.505
2008020387,20081206,2008,Martin St. Louis,TBL,BUF,10.945,1,1,1,0,0,0.3886,0.3,2.8,21.1,0.24,3.7,1.9,1.0,1.0,1,1,3.0,3,1,0.772
2008020387,20081206,2008,Jussi Jokinen,TBL,BUF,3.715,0,0,1,0,0,0.1151,0.2,1.4,16.5,0.24,3.7,1.9,0.0,0.0,0,0,1.0,1,0,0.869
2008020387,20081206,2008,Vinny Prospal,TBL,BUF,8.626,1,1,1,0,0,0.2518,0.3,2.2,19.7,0.2,3.7,1.9,1.0,1.0,1,1,2.0,2,0,0.794
2008020387,20081206,2008,Mark Recchi,TBL,BUF,5.894,0,0,1,0,0,0.2488,0.3,2.2,17.4,0.24,3.7,1.9,1.0,2.0,1,2,4.0,4,0,1.608
2008020387,20081206,2008,Vincent Lecavalier,TBL,BUF,10.439,0,1,1,0,0,0.2736,0.1,3.9,20.3,0.4,3.7,1.9,1.0,1.0,1,1,4.0,3,0,1.462
2008020388,20081206,2008,Pierre-Marc Bouchard,MIN,NSH,4.249,0,1,0,1,0,0.2294,0.2,2.3,16.2,0.227,2.5,2.7,2.0,3.0,1,2,3.0,2,0,1.308
2008020388,20081206,2008,Eric Belanger,MIN,NSH,3.419,0,1,0,1,0,0.1927,0.1,1.9,17.4,0.292,2.5,2.7,1.0,3.0,1,3,3.0,3,0,1.557
2008020388,20081206,2008,Andrew Brunette,MIN,NSH,2.776,0,0,0,1,0,0.1688,0.2,1.3,18.0,0.36,2.5,2.7,1.0,2.0,1,2,3.0,3,0,1.777
2008020388,20081206,2008,Antti Miettinen,MIN,NSH,2.953,0,0,0,1,0,0.1449,0.1,1.3,18.1,0.28,2.5,2.7,1.0,1.0,1,1,1.0,1,0,0.69
2008020388,20081206,2008,Mikko Koivu,MIN,NSH,9.335,0,1,0,1,0,0.4268,0.3,3.9,22.9,0.4,2.5,2.7,2.0,5.0,2,4,8.0,6,1,1.874
2008020388,20081206,2008,J-P Dumont,NSH,MIN,6.719,1,1,1,0,1,0.3103,0.2,2.2,17.2,0.2,2.5,1.5,1.0,1.0,1,1,3.0,3,0,0.967
2008020388,20081206,2008,Martin Erat,NSH,MIN,3.715,0,0,1,0,1,0.1063,0.1,1.8,18.5,0.318,2.5,1.5,0.0,0.0,0,0,1.0,1,0,0.941
2008020388,20081206,2008,David Legwand,NSH,MIN,5.63,0,1,1,0,1,0.2756,0.4,2.3,17.5,0.2,2.5,1.5,2.0,2.0,2,2,3.0,3,1,1.089
2008020388,20081206,2008,Jason Arnott,NSH,MIN,9.109,0,1,1,0,1,0.304,0.2,3.7,18.2,0.591,2.5,1.5,2.0,3.0,2,3,6.0,5,0,1.974
2008020389,20081206,2008,Shane Doan,ARI,STL,5.127,1,1,0,0,1,0.2068,0.1,1.9,21.1,0.48,2.5,2.4,1.0,1.0,1,1,3.0,3,0,1.451
2008020389,20081206,2008,Steve Reinprecht,ARI,STL,3.166,0,0,0,0,1,0.1582,0.1,1.5,17.8,0.217,2.5,2.4,2.0,2.0,1,1,3.0,2,1,1.896
2008020389,20081206,2008,Martin Hanzal,ARI,STL,6.44,0,1,0,0,1,0.2324,0.5,1.5,18.0,0.24,2.5,2.4,4.0,4.0,2,2,5.0,3,2,2.151
2008020389,20081206,2008,Peter Mueller,ARI,STL,3.166,0,0,0,0,1,0.1575,0.2,1.6,16.3,0.2,2.5,2.4,0.0,0.0,0,0,0.0,0,0,0.0
2008020389,20081206,2008,Mikkel Boedker,ARI,STL,2.776,0,0,0,0,1,0.0689,0.0,1.0,18.0,0.2,2.5,2.4,0.0,0.0,0,0,0.0,0,0,0.0
2008020389,20081206,2008,Brad Boyes,STL,ARI,9.109,0,1,1,1,0,0.4406,0.6,3.0,20.0,0.542,2.9,2.7,2.0,3.0,2,3,5.0,4,1,1.135
2008020389,20081206,2008,David Backes,STL,ARI,5.127,1,1,1,1,0,0.269,0.4,2.0,16.7,0.208,2.9,2.7,2.0,2.0,2,2,3.0,3,1,1.115
2008020389,20081206,2008,Patrik Berglund,STL,ARI,4.059,1,0,1,1,0,0.23,0.2,2.3,16.8,0.368,2.9,2.7,1.0,2.0,1,2,5.0,5,1,2.174
2008020389,20081206,2008,Keith Tkachuk,STL,ARI,6.44,1,1,1,1,0,0.2457,0.2,1.9,19.1,0.458,2.9,2.7,1.0,2.0,1,2,2.0,2,0,0.814
2008020390,20081206,2008,Shawn Horcoff,EDM,SJS,3.055,0,0,0,1,0,0.1695,0.1,1.8,22.4,0.28,2.3,2.5,1.0,2.0,1,2,3.0,3,0,1.77
2008020390,20081206,2008,Ethan Moreau,EDM,SJS,3.055,0,1,0,1,0,0.1825,0.3,2.2,16.9,0.24,2.3,2.5,1.0,1.0,1,1,2.0,2,1,1.096
2008020390,20081206,2008,Ales Hemsky,EDM,SJS,4.249,1,1,0,1,0,0.3787,0.4,3.4,19.3,0.32,2.3,2.5,2.0,3.0,2,3,3.0,3,0,0.792
2008020390,20081206,2008,Dustin Penner,EDM,SJS,4.665,1,1,0,1,0,0.2745,0.1,2.1,18.2,0.261,2.3,2.5,1.0,2.0,1,2,3.0,3,1,1.093
2008020390,20081206,2008,Milan Michalek,SJS,EDM,8.626,0,0,1,0,1,0.3268,0.2,3.2,18.6,0.292,3.1,2.6,0.0,1.0,0,1,4.0,3,0,1.224
2008020390,20081206,2008,Joe Pavelski,SJS,EDM,11.047,0,1,1,0,1,0.5123,0.8,3.3,19.2,0.423,3.1,2.6,3.0,4.0,2,3,6.0,4,0,1.171
2008020390,20081206,2008,Ryane Clowe,SJS,EDM,4.891,0,0,1,0,1,0.1873,0.3,1.7,17.7,0.423,3.1,2.6,0.0,0.0,0,0,2.0,1,0,1.068
2008020390,20081206,2008,Devin Setoguchi,SJS,EDM,9.335,0,1,1,0,1,0.4905,0.7,3.4,16.5,0.5,3.1,2.6,1.0,1.0,1,1,6.0,5,0,1.223
2008020390,20081206,2008,Patrick Marleau,SJS,EDM,11.301,0,1,1,0,1,0.4065,0.5,3.6,20.4,0.462,3.1,2.6,1.0,2.0,1,2,5.0,5,1,1.23
2008020390,20081206,2008,Joe Thornton,SJS,EDM,7.0,0,0,1,0,1,0.3073,0.5,1.6,18.0,0.308,3.1,2.6,2.0,3.0,2,3,6.0,6,2,1.952
2008020391,20081206,2008,Rick Nash,CBJ,LAK,10.285,0,1,0,0,1,0.3036,0.3,2.6,19.9,0.52,3.0,3.0,3.0,3.0,2,2,8.0,7,1,2.635
2008020391,20081206,2008,Kristian Huselius,CBJ,LAK,10.834,0,1,0,0,1,0.404,0.4,3.3,18.6,0.375,3.0,3.0,1.0,2.0,1,2,4.0,4,0,0.99
2008020391,20081206,2008,Jason Chimera,CBJ,LAK,4.059,0,0,0,0,1,0.1635,0.1,2.6,17.2,0.24,3.0,3.0,0.0,1.0,0,1,1.0,1,0,0.612
2008020391,20081206,2008,R.J. Umberger,CBJ,LAK,9.109,0,1,0,0,1,0.3284,0.2,3.5,17.4,0.32,3.0,3.0,0.0,0.0,0,0,3.0,2,0,0.914
2008020391,20081206,2008,Anze Kopitar,LAK,CBJ,7.56,1,1,1,1,0,0.3521,0.4,2.6,19.5,0.24,2.8,2.1,1.0,2.0,1,2,4.0,4,1,1.136
2008020391,20081206,2008,Dustin Brown,LAK,CBJ,9.751,0,1,1,1,0,0.4737,0.4,4.9,19.1,0.32,2.8,2.1,0.0,0.0,0,0,2.0,2,0,0.422
2008020391,20081206,2008,Jarret Stoll,LAK,CBJ,3.881,0,0,1,1,0,0.2276,0.1,1.6,16.3,0.32,2.8,2.1,1.0,2.0,1,2,2.0,2,1,0.879
2008020391,20081206,2008,Patrick O'Sullivan,LAK,CBJ,5.894,0,0,1,1,0,0.3194,0.2,3.2,19.0,0.292,2.8,2.1,0.0,2.0,0,2,4.0,4,0,1.252
2008020391,20081206,2008,Michal Handzus,LAK,CBJ,3.715,0,0,1,1,0,0.2497,0.3,2.4,17.9,0.24,2.8,2.1,1.0,1.0,1,1,3.0,3,1,1.201
2008020391,20081206,2008,Alex Frolov,LAK,CBJ,8.626,0,1,1,1,0,0.4008,0.6,1.6,18.2,0.44,2.8,2.1,3.0,4.0,3,4,6.0,6,4,1.497
2008020392,20081207,2008,Ray Whitney,CAR,WSH,10.439,1,1,1,1,1,0.4554,0.6,3.5,19.5,0.259,3.4,1.7,0.0,0.0,0,0,3.0,2,0,0.659
2008020392,20081207,2008,Rod Brind'Amour,CAR,WSH,4.665,0,0,1,1,1,0.146,0.0,1.9,20.4,0.259,3.4,1.7,0.0,0.0,0,0,1.0,1,0,0.685
2008020392,20081207,2008,Eric Staal,CAR,WSH,10.834,1,1,1,1,1,0.5375,0.6,3.9,20.5,0.296,3.4,1.7,0.0,0.0,0,0,3.0,1,0,0.558
2008020392,20081207,2008,Tuomo Ruutu,CAR,WSH,8.626,0,1,1,1,1,0.3709,0.7,2.1,18.1,0.375,3.4,1.7,1.0,2.0,1,2,3.0,3,0,0.809
2008020392,20081207,2008,Nicklas Backstrom,WSH,CAR,8.873,1,1,0,1,1,0.3889,0.3,2.5,19.8,0.259,2.9,2.9,2.0,2.0,2,2,5.0,5,0,1.286
2008020392,20081207,2008,Tomas Fleischmann,WSH,CAR,6.719,0,1,0,1,1,0.3151,0.3,1.7,16.4,0.37,2.9,2.9,1.0,2.0,1,2,4.0,4,0,1.269
2008020392,20081207,2008,Brooks Laich,WSH,CAR,3.715,0,0,0,1,1,0.295,0.5,2.0,17.5,0.185,2.9,2.9,0.0,0.0,0,0,1.0,1,0,0.339
2008020392,20081207,2008,Alex Ovechkin,WSH,CAR,10.945,0,1,0,1,1,0.7223,0.9,6.4,23.4,0.56,2.9,2.9,1.0,2.0,1,2,7.0,5,0,0.969
2008020392,20081207,2008,Viktor Kozlov,WSH,CAR,3.287,0,0,0,1,1,0.2058,0.0,2.3,18.4,0.227,2.9,2.9,2.0,2.0,2,2,3.0,3,0,1.458
2008020393,20081207,2008,Daymond Langkow,CGY,NYR,4.451,0,0,0,0,0,0.1984,0.1,2.2,17.4,0.231,3.1,2.9,1.0,1.0,1,1,2.0,2,0,1.008
2008020393,20081207,2008,Michael Cammalleri,CGY,NYR,9.751,0,1,0,0,0,0.3602,0.4,3.0,16.4,0.4,3.1,2.9,1.0,5.0,1,3,6.0,4,1,1.666
2008020393,20081207,2008,Todd Bertuzzi,CGY,NYR,5.374,0,0,0,0,0,0.1903,0.0,2.3,18.3,0.269,3.1,2.9,0.0,0.0,0,0,0.0,0,0,0.0
2008020393,20081207,2008,Jarome Iginla,CGY,NYR,11.301,1,1,0,0,0,0.3827,0.5,4.0,21.1,0.5,3.1,2.9,1.0,2.0,1,2,4.0,4,1,1.045
2008020393,20081207,2008,Chris Drury,NYR,CGY,9.109,0,1,1,0,0,0.368,0.6,2.9,22.6,0.276,2.7,1.3,0.0,0.0,0,0,1.0,1,0,0.272
2008020393,20081207,2008,Nikolay Zherdev,NYR,CGY,3.561,0,0,1,0,0,0.2169,0.1,2.6,17.6,0.31,2.7,1.3,1.0,2.0,1,2,2.0,2,0,0.922
2008020393,20081207,2008,Ryan Callahan,NYR,CGY,3.881,0,0,1,0,0,0.1912,0.2,2.5,19.2,0.207,2.7,1.3,0.0,0.0,0,0,1.0,1,0,0.523
2008020393,20081207,2008,Markus Naslund,NYR,CGY,9.335,0,1,1,0,0,0.4294,0.6,3.1,19.3,0.345,2.7,1.3,1.0,3.0,1,2,5.0,4,1,1.164
2008020394,20081207,2008,Shane Doan,ARI,CHI,4.665,0,1,0,1,1,0.2108,0.1,2.1,21.2,0.5,3.4,2.5,2.0,2.0,2,2,4.0,4,1,1.898
2008020394,20081207,2008,Steve Reinprecht,ARI,CHI,3.287,0,0,0,1,1,0.1374,0.1,1.4,18.1,0.208,3.4,2.5,2.0,2.0,1,1,2.0,1,0,1.456
2008020394,20081207,2008,Martin Hanzal,ARI,CHI,6.164,0,1,0,1,1,0.2244,0.5,1.3,17.9,0.231,3.4,2.5,4.0,4.0,2,2,5.0,3,0,2.228
2008020394,20081207,2008,Peter Mueller,ARI,CHI,3.419,0,0,0,1,1,0.1596,0.2,1.4,16.5,0.192,3.4,2.5,0.0,0.0,0,0,0.0,0,0,0.0
2008020394,20081207,2008,Mikkel Boedker,ARI,CHI,3.419,0,0,0,1,1,0.0946,0.1,1.1,17.7,0.192,3.4,2.5,0.0,0.0,0,0,0.0,0,0,0.0
2008020394,20081207,2008,Jonathan Toews,CHI,ARI,4.059,1,0,1,1,1,0.2015,0.1,2.1,18.8,0.292,3.0,2.8,3.0,5.0,2,3,5.0,3,2,2.481
2008020394,20081207,2008,Patrick Sharp,CHI,ARI,9.941,1,1,1,1,1,0.4096,0.3,3.2,19.5,0.625,3.0,2.8,3.0,3.0,3,3,6.0,5,3,1.465
2008020394,20081207,2008,Martin Havlat,CHI,ARI,3.881,0,0,1,1,1,0.1578,0.1,2.6,17.0,0.292,3.0,2.8,1.0,1.0,1,1,2.0,2,0,1.267
2008020394,20081207,2008,Patrick Kane,CHI,ARI,9.109,0,1,1,1,1,0.3273,0.3,3.0,19.4,0.5,3.0,2.8,1.0,1.0,1,1,5.0,4,0,1.528
2008020394,20081207,2008,Kris Versteeg,CHI,ARI,6.44,0,1,1,1,1,0.2598,0.3,2.4,17.9,0.292,3.0,2.8,0.0,0.0,0,0,4.0,3,0,1.54
2008020395,20081207,2008,Milan Hejduk,COL,VAN,8.873,1,1,1,0,0,0.31,0.2,2.4,20.7,0.385,2.6,2.3,1.0,1.0,1,1,2.0,2,0,0.645
2008020395,20081207,2008,Ryan Smyth,COL,VAN,5.63,1,0,1,0,0,0.2342,0.2,2.4,20.5,0.308,2.6,2.3,1.0,2.0,1,2,3.0,3,0,1.281
2008020395,20081207,2008,Paul Stastny,COL,VAN,4.451,0,0,1,0,0,0.2123,0.1,2.9,21.8,0.231,2.6,2.3,2.0,2.0,1,1,3.0,2,0,1.413
2008020395,20081207,2008,Wojtek Wolski,COL,VAN,5.63,0,1,1,0,0,0.2897,0.5,1.6,17.5,0.2,2.6,2.3,1.0,3.0,1,2,4.0,3,0,1.381
2008020395,20081207,2008,Daniel Sedin,VAN,COL,9.941,1,1,0,0,0,0.4247,0.4,3.6,19.8,0.407,2.7,2.0,0.0,1.0,0,1,5.0,5,0,1.177
2008020395,20081207,2008,Pavol Demitra,VAN,COL,8.626,0,1,0,0,0,0.3431,0.4,2.7,18.7,0.412,2.7,2.0,0.0,0.0,0,0,5.0,4,0,1.457
2008020395,20081207,2008,Ryan Kesler,VAN,COL,3.561,0,0,0,0,0,0.1475,0.2,1.7,18.7,0.185,2.7,2.0,0.0,0.0,0,0,0.0,0,0,0.0
2008020395,20081207,2008,Alexandre Burrows,VAN,COL,3.287,0,0,0,0,0,0.1701,0.2,1.7,16.7,0.259,2.7,2.0,1.0,1.0,1,1,3.0,2,0,1.764
2008020396,20081207,2008,Teemu Selanne,ANA,CBJ,9.335,0,1,1,0,1,0.3989,0.4,3.6,17.3,0.519,2.6,1.6,2.0,4.0,2,3,5.0,4,1,1.253
